id,cleaned_text,favorites,retweets,date,date_part,time_part,hour,year,month
1.04149e+18,"Consumer Sentiment hit its highest level in 17 years this year. Sentiment fell 11% in 2015, an Obama year, and rose 16% since the Election, #TrumpTime!",54098,11804,2018-09-17 01:06:00,2018-09-17,01:06:00,1,2018,9
1.04145e+18,"Best economic numbers in decades. If the Democrats take control, kiss your newfound wealth goodbye!",87458,20526,2018-09-16 22:18:00,2018-09-16,22:18:00,22,2018,9
1.04144e+18,"Watch @MariaBartiromo at 6:00 P.M. on @FoxBusiness. Russian Hoax the big topic! Mainstream Media, often referred to as the Fake News Media, hates to discuss the real facts!",37796,8088,2018-09-16 21:40:00,2018-09-16,21:40:00,21,2018,9
1.04144e+18,Congratulations to all of our Mexican friends on National Independence Day. We will be doing great things together!,74514,12813,2018-09-16 21:28:00,2018-09-16,21:28:00,21,2018,9
1.04136e+18,Just watched Sunday Morning Futures with @MariaBartiromo on @FoxNews. This show is MANDATORY watching if you want to understand the massive governmental corruption and the Russian Hoax. It will be rebroadcast this evening at 6:00 P.M. on @FoxBusiness. A must see!,42487,14458,2018-09-16 04:25:00,2018-09-16,04:25:00,4,2018,9
1.04136e+18,"FEMA, First Responders and Law Enforcement are working really hard on hurricane Florence. As the storm begins to finally recede, they will kick into an even higher gear. Very Professional!",54352,10101,2018-09-16 16:09:00,2018-09-16,16:09:00,16,2018,9
1.04133e+18,"The illegal Mueller Witch Hunt continues in search of a crime. There was never Collusion with Russia, except by the Clinton campaign, so the 17 Angry Democrats are looking at anything they can find. Very unfair and BAD for the country. ALSO, not allowed under the LAW!",85300,20977,2018-09-16 14:20:00,2018-09-16,14:20:00,14,2018,9
1.04115e+18,Exclusive -- Donald Trump Jr. to Obama: My Dad Fixed the Economy You Could Not  via @BreitbartNews,57502,15478,2018-09-16 02:27:00,2018-09-16,02:27:00,2,2018,9
1.04109e+18,Five deaths have been recorded thus far with regard to hurricane Florence! Deepest sympathies and warmth go out to the families and friends of the victims. May God be with them!,66705,12008,2018-09-15 22:42:00,2018-09-15,22:42:00,22,2018,9
1.03988e+18,"Hurricane Florence may now be dipping a bit south and hitting a portion of the Great State of Georgia. Be ready, be prepared!",54480,11170,2018-12-09 13:58:00,2018-12-09,13:58:00,13,2018,12
1.04109e+18,"When will Republican leadership learn that they are being played like a fiddle by the Democrats on Border Security and Building the Wall? Without Borders, we don’t have a country. With Open Borders, which the Democrats want, we have nothing but crime! Finish the Wall!",100639,25468,2018-09-15 22:38:00,2018-09-15,22:38:00,22,2018,9
1.04109e+18,"While my (our) poll numbers are good, with the Economy being the best ever, if it weren’t for the Rigged Russian Witch Hunt, they would be 25 points higher! Highly conflicted Bob Mueller &amp, the 17 Angry Democrats are using this Phony issue to hurt us in the Midterms. No Collusion!",71551,16967,2018-09-15 22:08:00,2018-09-15,22:08:00,22,2018,9
1.04107e+18,".@DannyTarkanian of Nevada is a great friend who supports the Trump Agenda. He is Strong on Crime, the Border and our under siege 2nd Amendment. Danny Loves our Military and our Vets. He has my total and complete Endorsement!",38782,9221,2018-09-15 20:57:00,2018-09-15,20:57:00,20,2018,9
1.04107e+18,"Congressman Keith Rothfus continues to do a great job for the people of Pennsylvania. Keith is strong on Crime, the Border, and our Second Amendment. Loves our Military and our Vets. He has my total Endorsement!",44685,10322,2018-09-15 20:54:00,2018-09-15,20:54:00,20,2018,9
1.04107e+18,"Congressman Pete Sessions of Texas is doing a great job. He is a fighter who will be tough on Crime and the Border, fight hard for our Second Amendment and loves our Military and our Vets. He has my full and complete Endorsement!",45446,10783,2018-09-15 20:43:00,2018-09-15,20:43:00,20,2018,9
1.04106e+18,Thank you Brock – it is my honor!“We (@FEMA) have never had the support that we have had from this President.” Administrator @FEMA_Brock,47259,11853,2018-09-15 20:41:00,2018-09-15,20:41:00,20,2018,9
1.0408e+18,"When President Obama said that he has been to “57 States,” very little mention in Fake News Media. Can you imagine if I said that...story of the year! @IngrahamAngle",89440,20466,2018-09-15 03:08:00,2018-09-15,03:08:00,3,2018,9
1.04079e+18,....GWU Research to tell them how many people had died in Puerto Rico (how would they not know this?). This method was never done with previous hurricanes because other jurisdictions know how many people were killed. FIFTY TIMES LAST ORIGINAL NUMBER - NO WAY!,55777,11933,2018-09-15 02:23:00,2018-09-15,02:23:00,2,2018,9
1.04078e+18,"“When Trump visited the island territory last October, OFFICIALS told him in a briefing 16 PEOPLE had died from Maria.” The Washington Post. This was long AFTER the hurricane took place. Over many months it went to 64 PEOPLE. Then, like magic, “3000 PEOPLE KILLED.” They hired....",52876,12814,2018-09-15 02:05:00,2018-09-15,02:05:00,2,2018,9
1.04078e+18,"Great job FEMA, First Responders and Law Enforcement - not easy, very dangerous, tremendous talent. America is proud of you. Keep it all going - finish strong!",62859,12545,2018-09-15 01:54:00,2018-09-15,01:54:00,1,2018,9
1.04076e+18,"My thoughts and prayers are with Evelyn Rodriguez this evening, along with her family and friends. #RIPEvelyn ",49179,13824,2018-09-15 00:43:00,2018-09-15,00:43:00,0,2018,9
1.04076e+18,"“The story of Puerto Rico is the rebuilding that has occurred. The President has done an extraordinary job of cleanup, rebuilding electrical stuff and everything else.”  @EdRollins   “The people of Puerto Rico have one of the most corrupt governments in our country.” @LouDobbs",47094,11485,2018-09-15 00:31:00,2018-09-15,00:31:00,0,2018,9
1.04073e+18,"“They say all these people died in the storm in Puerto Rico, yet 70% of the power was out before the storm. So when did people start dying? At what point do you recognize that what they are doing is a political agenda couched in the nice language of journalism?”  @GeraldoRivera",68956,16525,2018-09-14 22:35:00,2018-09-14,22:35:00,22,2018,9
1.04072e+18,Keep up the great work - THANK YOU! ,40346,8278,2018-09-14 21:43:00,2018-09-14,21:43:00,21,2018,9
1.04072e+18,We love the #CajunNavy - THANK YOU! #FlorenceHurricane2018 ,57159,13536,2018-09-14 21:40:00,2018-09-14,21:40:00,21,2018,9
1.04058e+18,"Incredible job being done by FEMA, First Responders, Law Enforcement and all. Thank you!",81826,14909,2018-09-14 12:19:00,2018-09-14,12:19:00,12,2018,9
1.04041e+18,"John Kerry had illegal meetings with the very hostile Iranian Regime, which can only serve to undercut our great work to the detriment of the American people. He told them to wait out the Trump Administration! Was he registered under the Foreign Agents Registration Act? BAD!",107380,32096,2018-09-14 01:10:00,2018-09-14,01:10:00,1,2018,9
1.0403e+18,Senator Debbie Stabenow and the Democrats are totally against approving the Farm Bill. They are fighting tooth and nail to not allow our Great Farmers to get what they so richly deserve. Work requirements are imperative and the Dems are a NO. Not good!,59455,16874,2018-09-13 17:56:00,2018-09-13,17:56:00,17,2018,9
1.04029e+18,Thank you @USNationalGuard! #HurricaneFlorence ,29746,6192,2018-09-13 17:41:00,2018-09-13,17:41:00,17,2018,9
1.04029e+18,"I was just briefed on Hurricane Florence. FEMA, First Responders and Law Enforcement are supplied and ready. We are with you!  ",46806,9871,2018-09-13 17:26:00,2018-09-13,17:26:00,17,2018,9
1.04026e+18,Thank you @USCG! ,39790,8332,2018-09-13 15:14:00,2018-09-13,15:14:00,15,2018,9
1.04024e+18,"The Wall Street Journal has it wrong, we are under no pressure to make a deal with China, they are under pressure to make a deal with us. Our markets are surging, theirs are collapsing. We will soon be taking in Billions in Tariffs &amp, making products at home. If we meet, we meet?",75004,18382,2018-09-13 14:15:00,2018-09-13,14:15:00,14,2018,9
1.04022e+18,".....This was done by the Democrats in order to make me look as bad as possible when I was successfully raising Billions of Dollars to help rebuild Puerto Rico. If a person died for any reason, like old age, just add them onto the list. Bad politics. I love Puerto Rico!",77362,17114,2018-09-13 12:49:00,2018-09-13,12:49:00,12,2018,9
1.04022e+18,"3000 people did not die in the two hurricanes that hit Puerto Rico. When I left the Island, AFTER the storm had hit, they had anywhere from 6 to 18 deaths. As time went by it did not go up by much. Then, a long time later, they started to report really large numbers, like 3000...",65740,16254,2018-09-13 12:37:00,2018-09-13,12:37:00,12,2018,9
