id,text,favorites,retweets,date,tweet_datetime,date_part,time_part,hour,year,month,sentiment_score,compound
1.03169e+18,,50523,12316,2018-08-20 23:49:00,2018-08-21 07:49:00,2018-08-21,07:49:00,7,2018,8,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
1.03151e+18,"Where’s the Collusion? They made up a phony crime called Collusion, and when there was no Collusion they say there was Obstruction (of a phony crime that never existed). If you FIGHT BACK or say anything bad about the Rigged Witch Hunt, they scream Obstruction!",80078,19071,2018-08-20 11:48:00,2018-08-20 19:48:00,2018-08-20,19:48:00,19,2018,8,"{'neg': 0.407, 'neu': 0.593, 'pos': 0.0, 'compound': -0.972}",-0.972
1.03151e+18,"....looking for trouble. They are enjoying ruining people’s lives and REFUSE to look at the real corruption on the Democrat side - the lies, the firings, the deleted Emails and soooo much more! Mueller’s Angry Dems are looking to impact the election. They are a National Disgrace!",70070,16982,2018-08-20 11:38:00,2018-08-20 19:38:00,2018-08-20,19:38:00,19,2018,8,"{'neg': 0.301, 'neu': 0.642, 'pos': 0.057, 'compound': -0.9245}",-0.9245
1.0315e+18,"Disgraced and discredited Bob Mueller and his whole group of Angry Democrat Thugs spent over hours with the White House Councel, only with my approval, for purposes of transparency. Anybody needing that much time when they know there is no Russian Collusion is just someone....",64168,14789,2018-08-20 11:28:00,2018-08-20 19:28:00,2018-08-20,19:28:00,19,2018,8,"{'neg': 0.209, 'neu': 0.734, 'pos': 0.057, 'compound': -0.8074}",-0.8074
1.03114e+18,"No Collusion and No Obstruction, except by Crooked Hillary and the Democrats. All of the resignations and corruption, yet heavily conflicted Bob Mueller refuses to even look in that direction. What about the Brennan, Comey, McCabe, Strzok lies to Congress, or Crooked’s Emails!",99291,23708,2018-08-19 11:30:00,2018-08-19 19:30:00,2018-08-19,19:30:00,19,2018,8,"{'neg': 0.199, 'neu': 0.801, 'pos': 0.0, 'compound': -0.8268}",-0.8268
1.03114e+18,"....and have demanded transparency so that this Rigged and Disgusting Witch Hunt can come to a close. So many lives have been ruined over nothing - McCarthyism at its WORST! Yet Mueller &amp, his gang of Dems refuse to look at the real crimes on the other side - Media is even worse!",68643,15714,2018-08-19 11:15:00,2018-08-19 19:15:00,2018-08-19,19:15:00,19,2018,8,"{'neg': 0.371, 'neu': 0.629, 'pos': 0.0, 'compound': -0.9745}",-0.9745
1.02846e+18,Bikers for Trump at Bedminster earlier today. Thank you!,85096,17961,2018-12-08 01:51:00,2018-12-08 09:51:00,2018-12-08,09:51:00,9,2018,12,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4199}",0.4199
1.03113e+18,"The failing wrote a Fake piece today implying that because White House Councel Don McGahn was giving hours of testimony to the Special Councel, he must be a John Dean type “RAT.” But I allowed him and all others to testify - I didn’t have to. I have nothing to hide......",60667,14009,2018-08-19 11:01:00,2018-08-19 19:01:00,2018-08-19,19:01:00,19,2018,8,"{'neg': 0.122, 'neu': 0.781, 'pos': 0.097, 'compound': -0.3182}",-0.3182
1.03094e+18,"I allowed White House Counsel Don McGahn, and all other requested members of the White House Staff, to fully cooperate with the Special Counsel. In addition we readily gave over one million pages of documents. Most transparent in history. No Collusion, No Obstruction. Witch Hunt!",81132,19161,2018-08-18 22:12:00,2018-08-19 06:12:00,2018-08-19,06:12:00,6,2018,8,"{'neg': 0.144, 'neu': 0.802, 'pos': 0.054, 'compound': -0.5411}",-0.5411
1.03094e+18,"I allowed White House Counsel Don McGahn, and all other requested members of the White House Staff, to fully cooperate with the Special Councel. In addition we readily gave over one million pages of documents. Most transparent in history. No Collusion, No Obstruction. Witch Hunt!",6355,1915,2018-08-18 10:04:00,2018-08-18 18:04:00,2018-08-18,18:04:00,18,2018,8,"{'neg': 0.144, 'neu': 0.802, 'pos': 0.054, 'compound': -0.5411}",-0.5411
1.03094e+18,"The United States has ended the ridiculous Million Dollar yearly development payment to Syria. Saudi Arabia and other rich countries in the Middle East will start making payments instead of the U.S. I want to develop the U.S., our military and countries that help us!",135110,31739,2018-08-18 21:51:00,2018-08-19 05:51:00,2018-08-19,05:51:00,5,2018,8,"{'neg': 0.048, 'neu': 0.747, 'pos': 0.205, 'compound': 0.8016}",0.8016
1.03078e+18,"All of the fools that are so focused on looking only at Russia should start also looking in another direction, China. But in the end, if we are smart, tough and well prepared, we will get along with everyone!",73573,16183,2018-08-18 11:46:00,2018-08-18 19:46:00,2018-08-18,19:46:00,19,2018,8,"{'neg': 0.098, 'neu': 0.687, 'pos': 0.216, 'compound': 0.6867}",0.6867
1.03078e+18,"....Too many voices are being destroyed, some good &amp, some bad, and that cannot be allowed to happen. Who is making the choices, because I can already tell you that too many mistakes are being made. Let everybody participate, good &amp, bad, and we will all just have to figure it out!",89700,21665,2018-08-18 11:40:00,2018-08-18 19:40:00,2018-08-18,19:40:00,19,2018,8,"{'neg': 0.204, 'neu': 0.705, 'pos': 0.091, 'compound': -0.8016}",-0.8016
1.03078e+18,".....Censorship is a very dangerous thing &amp, absolutely impossible to police. If you are weeding out Fake News, there is nothing so Fake as CNN &amp, MSNBC, &amp, yet I do not ask that their sick behavior be removed. I get used to it and watch with a grain of salt, or don’t watch at all..",105261,26068,2018-08-18 11:32:00,2018-08-18 19:32:00,2018-08-18,19:32:00,19,2018,8,"{'neg': 0.212, 'neu': 0.788, 'pos': 0.0, 'compound': -0.9168}",-0.9168
1.03078e+18,"Social Media is totally discriminating against Republican/Conservative voices. Speaking loudly and clearly for the Trump Administration, we won’t let that happen. They are closing down the opinions of many people on the RIGHT, while at the same time doing nothing to others.......",95930,28914,2018-08-18 11:23:00,2018-08-18 19:23:00,2018-08-18,19:23:00,19,2018,8,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.4019}",0.4019
1.03063e+18,"....financial gain is a Federal Gratuity Statute Violation, Bribery Statute Violation, Honest Services Violation....all Major Crimes....because the DOJ is run by BLANK Jeff Sessions......” Gregg Jarrett. So when does Mueller do what must be done? Probably never!",59660,13994,2018-08-18 01:47:00,2018-08-18 09:47:00,2018-08-18,09:47:00,9,2018,8,"{'neg': 0.141, 'neu': 0.705, 'pos': 0.154, 'compound': 0.1511}",0.1511
1.03063e+18,"“Bruce Ohr of DOJ is in legal jeopardy, it’s astonishing that he’s still employed. Bruce &amp, Nelly Ohr’s bank account is getting fatter &amp, fatter because of the Dossier that they are both peddling. He doesn’t disclose it under Fed Regs. Using your Federal office for personal.......",65947,17074,2018-08-18 01:46:00,2018-08-18 09:46:00,2018-08-18,09:46:00,9,2018,8,"{'neg': 0.062, 'neu': 0.907, 'pos': 0.03, 'compound': -0.3818}",-0.3818
1.03063e+18,"“Bruce Ohr of DOJ is in legal jeopardy, it’s astonishingthat he’s still employed. Bruce &amp, Nelly Ohr’s bank account is getting fatter &amp, fatter because of the Dossier that they are both peddling. He doesn’t disclose it under Fed Regs. Using your Federal office for personal.......",6214,2091,2018-08-18 01:37:00,2018-08-18 09:37:00,2018-08-18,09:37:00,9,2018,8,"{'neg': 0.064, 'neu': 0.905, 'pos': 0.031, 'compound': -0.3818}",-0.3818
1.03058e+18,“Fox News has learned that Bruce Ohr wrote Christopher Steele following the firing of James Comey saying that he was afraid the anti-Trump Russia probe will be exposed.” Charles Payne How much more does Mueller have to see? They have blinders on - RIGGED!,79982,22370,2018-08-17 22:29:00,2018-08-18 06:29:00,2018-08-18,06:29:00,6,2018,8,"{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.7118}",-0.7118
1.03057e+18,,68732,17285,2018-08-17 21:25:00,2018-08-18 05:25:00,2018-08-18,05:25:00,5,2018,8,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
1.03046e+18,"Wow! Big pushback on Governor Andrew Cuomo of New York for his really dumb statement about America’s lack of greatness. I have already MADE America Great Again, just look at the markets, jobs, military- setting records, and we will do even better. Andrew “chocked” badly, mistake!",4250,1177,2018-08-17 02:06:00,2018-08-17 10:06:00,2018-08-17,10:06:00,10,2018,8,"{'neg': 0.197, 'neu': 0.625, 'pos': 0.178, 'compound': 0.2479}",0.2479
1.0299e+18,"“John Brennan is a stain on the Country, we deserve better than this.” Former Secret Service Agent and author of new book, “Spygate, the Attempted Sabotage of Donald J. Trump,” Dan Bongino. Thank you Dan, and good luck with the book!",79301,19601,2018-08-16 01:00:00,2018-08-16 09:00:00,2018-08-16,09:00:00,9,2018,8,"{'neg': 0.068, 'neu': 0.7, 'pos': 0.232, 'compound': 0.8016}",0.8016
1.03042e+18,"The local politicians who run Washington, D.C. (poorly) know a windfall when they see it. When asked to give us a price for holding a great celebratory military parade, they wanted a number so ridiculously high that I cancelled it. Never let someone hold you up! I will instead...",70804,14643,2018-08-17 11:57:00,2018-08-17 19:57:00,2018-08-17,19:57:00,19,2018,8,"{'neg': 0.103, 'neu': 0.783, 'pos': 0.114, 'compound': 0.147}",0.147
1.03042e+18,"How does a politician, Cuomo, known for pushing people and businesses out of his state, not to mention having the highest taxes in the U.S., survive making the statement, WE’RE NOT GOING TO MAKE AMERICA GREAT AGAIN, IT WAS NEVER THAT GREAT? Which section of the sentence is worse?",66065,16349,2018-08-17 11:44:00,2018-08-17 19:44:00,2018-08-17,19:44:00,19,2018,8,"{'neg': 0.053, 'neu': 0.753, 'pos': 0.194, 'compound': 0.8491}",0.8491
1.03042e+18,"In speaking with some of the world’s top business leaders I asked what it is that would make business (jobs) even better in the U.S. “Stop quarterly reporting &amp, go to a six month system,” said one. That would allow greater flexibility &amp, save money. I have asked the SEC to study!",64499,13242,2018-08-17 11:30:00,2018-08-17 19:30:00,2018-08-17,19:30:00,19,2018,8,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.9184}",0.9184
1.03027e+18,".....released in . If his statement is based on intelligence he has seen since leaving office, it constitutes an intelligence breach......” Richard Burr (R-NC) Senate Intel Cmte Chair",45456,10791,2018-08-17 02:04:00,2018-08-17 10:04:00,2018-08-17,10:04:00,10,2018,8,"{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.7351}",0.7351
1.03027e+18,"“Director Brennan’s recent statements purport to know as fact that the Trump campaign colluded with a foreign power. If Director Brennan’s statement is based on intelligence he received while leading the CIA, why didn’t he include it in the Intelligence Community Assessment......",60218,14962,2018-08-17 01:54:00,2018-08-17 09:54:00,2018-08-17,09:54:00,9,2018,8,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.7351}",0.7351
1.03027e+18,"“....An incredibly corrupt FBI &amp, DOJ trying to steer the outcome of a Presidential Election. Brennan has gone off the deep end, he’s disgraced and discredited himself. His conduct has been outrageous.” Chris Farrell, Judicial Watch.",70515,17117,2018-08-17 01:49:00,2018-08-17 09:49:00,2018-08-17,09:49:00,9,2018,8,"{'neg': 0.152, 'neu': 0.848, 'pos': 0.0, 'compound': -0.7096}",-0.7096
1.03026e+18,"How can “Senator” Richard Blumenthal, who went around for twenty years as a Connecticut politician bragging that he was a great Marine war hero in Vietnam (then got caught and sobbingly admitted he was neither a Marine nor ever in Vietnam), pass judgement on anyone? Loser!",93389,23664,2018-08-17 00:56:00,2018-08-17 08:56:00,2018-08-17,08:56:00,8,2018,8,"{'neg': 0.133, 'neu': 0.695, 'pos': 0.172, 'compound': 0.2714}",0.2714
1.03025e+18,". speaking of John Brennan: “How did somebody so obviously limited intellectually get to be CIA Director in the first place?” Now that is a really good question! Then followed by “Richard Blumenthal of Connecticut is a FAKE War Hero...” So true, a total Fake!",61414,14882,2018-08-17 00:45:00,2018-08-17 08:45:00,2018-08-17,08:45:00,8,2018,8,"{'neg': 0.244, 'neu': 0.598, 'pos': 0.158, 'compound': -0.7104}",-0.7104
1.03024e+18,"“Very concerned about Comey’s firing, afraid they will be exposed,” said Bruce Ohr. DOJ’s Emails &amp, Notes show Bruce Ohr’s connection to (phony &amp, discredited) Trump Dossier. A creep thinking he would get caught in a dishonest act. Rigged Witch Hunt!",65033,17087,2018-08-16 23:53:00,2018-08-17 07:53:00,2018-08-17,07:53:00,7,2018,8,"{'neg': 0.246, 'neu': 0.754, 'pos': 0.0, 'compound': -0.8858}",-0.8858
1.03024e+18,"“While Steele shopped the document to multiple media outlets, he also asked for help with a RUSSIAN Oligarch.” Catherine Herridge of In other words, they were colluding with Russia!",53349,14147,2018-08-16 23:45:00,2018-08-17 07:45:00,2018-08-17,07:45:00,7,2018,8,"{'neg': 0.071, 'neu': 0.834, 'pos': 0.096, 'compound': 0.2003}",0.2003
1.03024e+18,"“The FBI received documents from Bruce Ohr (of the Justice Department &amp, whose wife Nelly worked for Fusion GPS).” Disgraced and fired FBI Agent Peter Strzok. This is too crazy to be believed! The Rigged Witch Hunt has zero credibility.",67648,16728,2018-08-16 23:37:00,2018-08-17 07:37:00,2018-08-17,07:37:00,7,2018,8,"{'neg': 0.276, 'neu': 0.658, 'pos': 0.066, 'compound': -0.8718}",-0.8718
1.03024e+18,"Turkey has taken advantage of the United States for many years. They are now holding our wonderful Christian Pastor, who I must now ask to represent our Country as a great patriot hostage. We will pay nothing for the release of an innocent man, but we are cutting back on Turkey!",73356,18142,2018-08-16 23:30:00,2018-08-17 07:30:00,2018-08-17,07:30:00,7,2018,8,"{'neg': 0.053, 'neu': 0.76, 'pos': 0.186, 'compound': 0.7463}",0.7463
1.02992e+18,“I’d strip the whole bunch of them. They’re all corrupt. They’ve all abused their power. They’ve all betrayed the American people with a political agenda. They tried to steal and influence an election in the United States.”,93023,23144,2018-08-16 02:40:00,2018-08-16 10:40:00,2018-08-16,10:40:00,10,2018,8,"{'neg': 0.232, 'neu': 0.706, 'pos': 0.062, 'compound': -0.8271}",-0.8271
1.02992e+18,"Mark Levin “When they had power they didn’t stop the Russians, the Chinese, the North Koreans, they funded the Iranians &amp, are responsible for the greatest scandal in American history by interfering with our election &amp, trying to undermine the Trump Campaign and Trump Presidency.”",87266,24729,2018-08-16 02:31:00,2018-08-16 10:31:00,2018-08-16,10:31:00,10,2018,8,"{'neg': 0.136, 'neu': 0.743, 'pos': 0.121, 'compound': 0.0516}",0.0516
1.02991e+18,"“WE’RE NOT GOING TO MAKE AMERICA GREAT AGAIN, IT WAS NEVER THAT GREAT.” Can you believe this is the Governor of the Highest Taxed State in the U.S., Andrew Cuomo, having a total meltdown!",108359,27428,2018-08-16 02:02:00,2018-08-16 10:02:00,2018-08-16,10:02:00,10,2018,8,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.729}",0.729
1.02991e+18,"“WE’RE NOT GONG TO MAKE AMERICA GREAT AGAIN, IT WAS NEVER THAT GREAT.” Can you believe this is the Governor of the Highest Taxed State in the U.S., Andrew Cuomo, having a total meltdown!",10983,3607,2018-08-16 01:53:00,2018-08-16 09:53:00,2018-08-16,09:53:00,9,2018,8,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.729}",0.729
1.02934e+18,"Bruce Ohr of the “Justice” Department (can you believe he is still there) is accused of helping disgraced Christopher Steele “find dirt on Trump.” Ohr’s wife, Nelly, was in on the act big time - worked for Fusion GPS on Fake Dossier.",56407,13586,2018-08-14 11:55:00,2018-08-14 19:55:00,2018-08-14,19:55:00,19,2018,8,"{'neg': 0.219, 'neu': 0.736, 'pos': 0.045, 'compound': -0.8176}",-0.8176
1.02933e+18,Another terrorist attack in London...These animals are crazy and must be dealt with through toughness and strength!,110603,23692,2018-08-14 11:42:00,2018-08-14 19:42:00,2018-08-14,19:42:00,19,2018,8,"{'neg': 0.435, 'neu': 0.446, 'pos': 0.119, 'compound': -0.8172}",-0.8172
1.02933e+18,"When you give a crazed, crying lowlife a break, and give her a job at the White House, I guess it just didn’t work out. Good work by General Kelly for quickly firing that dog!",77292,16724,2018-08-14 11:31:00,2018-08-14 19:31:00,2018-08-14,19:31:00,19,2018,8,"{'neg': 0.253, 'neu': 0.672, 'pos': 0.075, 'compound': -0.7088}",-0.7088
1.02933e+18,"Lou Dobbs: “This cannot go forward...this Special Councel with all of his conflicts, with his Angry Democrats, without any evidence of collusion by the Trump Campaign and Russia. The Dems are the ones who should be investigated.” Thank you Lou, so true!",25430,6681,2018-08-14 11:21:00,2018-08-14 19:21:00,2018-08-14,19:21:00,19,2018,8,"{'neg': 0.164, 'neu': 0.718, 'pos': 0.119, 'compound': -0.3256}",-0.3256
1.02933e+18,"....should be shut down. The Strzok firing shows that the fundamental underpinnings of the investigation were corrupt. It should be shut down by the courts or by honest prosecutors.” Thank you Judicial Watch, I couldn’t have said it better myself!",56661,12384,2018-08-14 11:13:00,2018-08-14 19:13:00,2018-08-14,19:13:00,19,2018,8,"{'neg': 0.052, 'neu': 0.754, 'pos': 0.194, 'compound': 0.7644}",0.7644
1.02932e+18,"....guy was corrupt and had anti-Trump animus. Strzok and others at the FBI should be criminally investigated for the way the conducted this investigation. Instead, Mueller is pretending nothing went wrong. He used Strzok, he used the Clinton DNC Dossier...the whole thing....",49051,11125,2018-08-14 11:07:00,2018-08-14 19:07:00,2018-08-14,19:07:00,19,2018,8,"{'neg': 0.0, 'neu': 0.91, 'pos': 0.09, 'compound': 0.4504}",0.4504
1.02932e+18,"Tom Fitton of Judicial Watch: “The Strzok firing is as much about the Mueller operation as anything else. There would be no Mueller Special Councel to investigate so called collusion but for the machinations of Strzok &amp, his colleagues at the top levels of the FBI. We know this...",64563,14957,2018-08-14 10:59:00,2018-08-14 18:59:00,2018-08-14,18:59:00,18,2018,8,"{'neg': 0.063, 'neu': 0.86, 'pos': 0.077, 'compound': 0.1901}",0.1901
1.02919e+18,"....such wonderful and powerful things about me - a true Champion of Civil Rights - until she got fired. Omarosa had Zero credibility with the Media (they didn’t want interviews) when she worked in the White House. Now that she says bad about me, they will talk to her. Fake News!",63500,13365,2018-08-14 01:57:00,2018-08-14 09:57:00,2018-08-14,09:57:00,9,2018,8,"{'neg': 0.157, 'neu': 0.615, 'pos': 0.228, 'compound': 0.5562}",0.5562
1.02918e+18,". called to say that there are NO TAPES of the Apprentice where I used such a terrible and disgusting word as attributed by Wacky and Deranged Omarosa. I don’t have that word in my vocabulary, and never have. She made it up. Look at her MANY recent quotes saying....",56642,12910,2018-08-14 01:50:00,2018-08-14 09:50:00,2018-08-14,09:50:00,9,2018,8,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.8567}",-0.8567
1.02916e+18,“Trump’s foreign policy is actually boosting America’s standing”,53408,12026,2018-08-14 00:11:00,2018-08-14 08:11:00,2018-08-14,08:11:00,8,2018,8,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.34}",0.34
1.02913e+18,It was my great honor to sign our new Defense Bill into law and to pay tribute to the greatest soldiers in the history of the world: THE U.S. ARMY. The National Defense Authorization Act is the most significant investment in our Military and our warfighters in modern history!,56707,12050,2018-08-13 22:36:00,2018-08-14 06:36:00,2018-08-14,06:36:00,6,2018,8,"{'neg': 0.023, 'neu': 0.697, 'pos': 0.28, 'compound': 0.938}",0.938
1.02911e+18,"Pete Stauber is running for Congress in Minnesota. He will make for a great Congressman. Pete is strong on crime and borders, loves our Military, Vets and Second Amendment. Vote for Pete tomorrow. He has my full and total Endorsement!",53888,13146,2018-08-13 20:42:00,2018-08-14 04:42:00,2018-08-14,04:42:00,4,2018,8,"{'neg': 0.068, 'neu': 0.664, 'pos': 0.267, 'compound': 0.8805}",0.8805
1.02806e+18,Deal with Mexico is coming along nicely. Autoworkers and farmers must be taken care of or there will be no deal. New President of Mexico has been an absolute gentleman. Canada must wait. Their Tariffs and Trade Barriers are far too high. Will tax cars if we can’t make a deal!,86357,19743,2018-10-08 23:12:00,2018-10-09 07:12:00,2018-10-09,07:12:00,7,2018,10,"{'neg': 0.04, 'neu': 0.845, 'pos': 0.115, 'compound': 0.636}",0.636
1.02805e+18,Thank you to Kanye West and the fact that he is willing to tell the TRUTH. One new and great FACT - African American unemployment is the lowest ever recorded in the history of our Country. So honored by this. Thank you Kanye for your support. It is making a big difference!,126704,28457,2018-10-08 22:58:00,2018-10-09 06:58:00,2018-10-09,06:58:00,6,2018,10,"{'neg': 0.082, 'neu': 0.63, 'pos': 0.288, 'compound': 0.9289}",0.9289
1.02805e+18,"Had a very good phone call with , President of France. Discussed various subjects, in particular Security and Trade. Many other calls and conversations today. Looking forward to dinner tonight with Tim Cook of Apple. He is investing big dollars in U.S.A.",68453,13009,2018-10-08 22:47:00,2018-10-09 06:47:00,2018-10-09,06:47:00,6,2018,10,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.6801}",0.6801
1.02803e+18,"Democrats, please do not distance yourselves from Nancy Pelosi. She is a wonderful person whose ideas &amp, policies may be bad, but who should definitely be given a th chance. She is trying very hard &amp, has every right to take down the Democrat Party if she has veered too far left!",120310,26073,2018-10-08 21:30:00,2018-10-09 05:30:00,2018-10-09,05:30:00,5,2018,10,"{'neg': 0.07, 'neu': 0.703, 'pos': 0.227, 'compound': 0.8626}",0.8626
1.02788e+18,". “No evidence to launch even an investigation into potential collusion between Donald Trump and the Russians - and here we are, a year and a half later.”",64847,14610,2018-10-08 11:49:00,2018-10-08 19:49:00,2018-10-08,19:49:00,19,2018,10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
1.02769e+18,Jenna Ellis “FBI thought they wouldn’t get caught because they thought that Hillary was going to win. There is overt bias and that depends on whether you are Democrat or Republican - a double standard that needs to stop.”,96010,23536,2018-09-08 22:50:00,2018-09-09 06:50:00,2018-09-09,06:50:00,6,2018,9,"{'neg': 0.035, 'neu': 0.871, 'pos': 0.095, 'compound': 0.5267}",0.5267
1.02705e+18,Congratulations to Josh Hawley on your big Senate Primary win in Missouri. I look forward to working with you toward a big win in November. We need you in Washington!,65401,12718,2018-08-08 04:28:00,2018-08-08 12:28:00,2018-08-08,12:28:00,12,2018,8,"{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.9151}",0.9151
1.02704e+18,Congratulations to Bill Schuette. You will have a Big win in November and be a tremendous Governor for the Great State of Michigan. Lots of car and other companies moving back!,68595,12922,2018-08-08 03:52:00,2018-08-08 11:52:00,2018-08-08,11:52:00,11,2018,8,"{'neg': 0.0, 'neu': 0.683, 'pos': 0.317, 'compound': 0.92}",0.92
1.02703e+18,"Congratulations to a future STAR of the Republican Party, future Senator John James. A big and bold victory tonight in the Great State of Michigan - the first of many. November can’t come fast enough!",91904,18808,2018-08-08 03:23:00,2018-08-08 11:23:00,2018-08-08,11:23:00,11,2018,8,"{'neg': 0.0, 'neu': 0.673, 'pos': 0.327, 'compound': 0.9273}",0.9273
1.02703e+18,.....Congratulations to Troy Balderson on a great win in Ohio. A very special and important race!,70643,13143,2018-08-08 03:18:00,2018-08-08 11:18:00,2018-08-08,11:18:00,11,2018,8,"{'neg': 0.0, 'neu': 0.43, 'pos': 0.57, 'compound': 0.9224}",0.9224
1.02703e+18,"When I decided to go to Ohio for Troy Balderson, he was down in early voting to . That was not good. After my speech on Saturday night, there was a big turn for the better. Now Troy wins a great victory during a very tough time of the year for voting. He will win BIG in Nov.",85452,16232,2018-08-08 02:59:00,2018-08-08 10:59:00,2018-08-08,10:59:00,10,2018,8,"{'neg': 0.064, 'neu': 0.715, 'pos': 0.221, 'compound': 0.9062}",0.9062
1.02678e+18,"Ohio, vote today for Troy Balderson for Congress. His opponent, controlled by Nancy Pelosi, is weak on Crime, the Border, Military, Vets, your nd Amendment - and will end your Tax Cuts. Troy will be a great Congressman.",72060,17753,2018-07-08 10:46:00,2018-07-08 18:46:00,2018-07-08,18:46:00,18,2018,7,"{'neg': 0.192, 'neu': 0.716, 'pos': 0.092, 'compound': -0.5423}",-0.5423
1.02676e+18,"The Iran sanctions have officially been cast. These are the most biting sanctions ever imposed, and in November they ratchet up to yet another level. Anyone doing business with Iran will NOT be doing business with the United States. I am asking for WORLD PEACE, nothing less!",117370,29685,2018-07-08 09:31:00,2018-07-08 17:31:00,2018-07-08,17:31:00,17,2018,7,"{'neg': 0.025, 'neu': 0.833, 'pos': 0.142, 'compound': 0.792}",0.792
1.02659e+18,"California wildfires are being magnified &amp, made so much worse by the bad environmental laws which aren’t allowing massive amounts of readily available water to be properly utilized. It is being diverted into the Pacific Ocean. Must also tree clear to stop fire from spreading!",66681,14489,2018-06-08 21:53:00,2018-06-09 05:53:00,2018-06-09,05:53:00,5,2018,6,"{'neg': 0.216, 'neu': 0.736, 'pos': 0.048, 'compound': -0.847}",-0.847
1.02659e+18,"Democrats want Open Borders and they want to abolish ICE, the brave men and women that are protecting our Country from some of the most vicious and dangerous people on earth! Sorry, we can’t let that happen! Also, change the rules in the Senate and approve STRONG Border Security!",81023,19619,2018-06-08 21:46:00,2018-06-09 05:46:00,2018-06-09,05:46:00,5,2018,6,"{'neg': 0.121, 'neu': 0.664, 'pos': 0.215, 'compound': 0.7052}",0.7052
1.02658e+18,"Democrats want Open Borders and they want to abolish ICE, the brave men and women that our protecting our Country from some of the most vicious and dangerous people on earth! Sorry, we can’t let that happen!Also, change the rules in the Senate and approve STRONG Border Security!",4005,1217,2018-06-08 09:41:00,2018-06-08 17:41:00,2018-06-08,17:41:00,17,2018,6,"{'neg': 0.123, 'neu': 0.658, 'pos': 0.219, 'compound': 0.7052}",0.7052
1.02623e+18,"California wildfires are being magnified &amp, made so much worse by the bad environmental laws which aren’t allowing massive amount of readily available water to be properly utilized. It is being diverted into the Pacific Ocean. Must also tree clear to stop fire spreading!",86101,21984,2018-05-08 10:06:00,2018-05-08 18:06:00,2018-05-08,18:06:00,18,2018,5,"{'neg': 0.221, 'neu': 0.731, 'pos': 0.049, 'compound': -0.847}",-0.847
1.0262e+18,"Presidential Approval numbers are very good - strong economy, military and just about everything else. Better numbers than Obama at this point, by far. We are winning on just about every front and for that reason there will not be a Blue Wave, but there might be a Red Wave!",116138,23156,2018-05-08 20:01:00,2018-05-09 04:01:00,2018-05-09,04:01:00,4,2018,5,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.835}",0.835
1.02608e+18,"Tariffs are working big time. Every country on earth wants to take wealth out of the U.S., always to our detriment. I say, as they come,Tax them. If they don’t want to be taxed, let them make or build the product in the U.S. In either event, it means jobs and great wealth.....",64105,13178,2018-05-08 11:59:00,2018-05-08 19:59:00,2018-05-08,19:59:00,19,2018,5,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.8225}",0.8225
1.02607e+18,"The Fake News hates me saying that they are the Enemy of the People only because they know it’s TRUE. I am providing a great service by explaining this to the American People. They purposely cause great division &amp, distrust. They can also cause War! They are very dangerous &amp, sick!",105953,26731,2018-05-08 11:38:00,2018-05-08 19:38:00,2018-05-08,19:38:00,19,2018,5,"{'neg': 0.319, 'neu': 0.524, 'pos': 0.158, 'compound': -0.9002}",-0.9002
1.0259e+18,Thank you Ohio. I love you!,52030,10986,2018-05-08 00:28:00,2018-05-08 08:28:00,2018-05-08,08:28:00,8,2018,5,"{'neg': 0.0, 'neu': 0.3, 'pos': 0.7, 'compound': 0.7901}",0.7901
1.02585e+18,"Iran, and it’s economy, is going very bad, and fast! I will meet, or not meet, it doesn’t matter - it is up to them!",73871,14504,2018-04-08 20:53:00,2018-04-09 04:53:00,2018-04-09,04:53:00,4,2018,4,"{'neg': 0.165, 'neu': 0.793, 'pos': 0.042, 'compound': -0.6459}",-0.6459
1.02584e+18,Heading to Ohio!,54770,7087,2018-04-08 20:28:00,2018-04-09 04:28:00,2018-04-09,04:28:00,4,2018,4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
