id,cleaned_text,favorites,retweets,date,date_new,date_part,time_part,hour,year,month,cleaned_text2,emoji_free_tweets,url_free_tweets
8.74084e+17,"my daughter, ivanka, will be on @foxandfriends tomorrow morning. enjoy!",50169,6877,2017-12-06 02:02:00,2017-12-06 10:02:00,2017-12-06,10:02:00,10,2017,12,my daughter ivanka will be on foxandfriends tomorrow morning enjoy,"my daughter, ivanka, will be on @foxandfriends tomorrow morning. enjoy!","my daughter, ivanka, will be on @foxandfriends tomorrow morning. enjoy!"
8.60581e+17,#weeklyaddress🇺🇸 ,32928,7962,2017-05-05 19:43:00,2017-05-06 03:43:00,2017-05-06,03:43:00,3,2017,5,,,
8.62999e+17,the fake media is working overtime today!,65939,15809,2017-12-05 11:53:00,2017-12-05 19:53:00,2017-12-05,19:53:00,19,2017,12,the fake media is working overtime today,the fake media is working overtime today!,the fake media is working overtime today!
8.56148e+17,"thank you lake worth, florida. @foxandfriends",29218,3842,2017-04-23 14:07:00,2017-04-23 22:07:00,2017-04-23,22:07:00,22,2017,4,thank you lake worth florida foxandfriends,"thank you lake worth, florida. @foxandfriends","thank you lake worth, florida. @foxandfriends"
8.60089e+17,congratulations to @foxandfriends on its unbelievable ratings hike.,31683,5238,2017-04-05 11:07:00,2017-04-05 19:07:00,2017-04-05,19:07:00,19,2017,4,congratulations to foxandfriends on its unbelievable ratings hike,congratulations to @foxandfriends on its unbelievable ratings hike.,congratulations to @foxandfriends on its unbelievable ratings hike.
8.52985e+17,weekly address-  ,28250,5616,2017-04-14 20:41:00,2017-04-15 04:41:00,2017-04-15,04:41:00,4,2017,4,weekly address,weekly address-,weekly address-
8.41665e+17,"jobs, jobs, jobs! ",83629,19677,2017-03-14 15:00:00,2017-03-14 23:00:00,2017-03-14,23:00:00,23,2017,3,jobs jobs jobs,"jobs, jobs, jobs!","jobs, jobs, jobs!"
8.32375e+17,'trump signs bill undoing obama coal mining rule' ,79427,15157,2017-02-16 23:44:00,2017-02-17 07:44:00,2017-02-17,07:44:00,7,2017,2,trump signs bill undoing obama coal mining rule,'trump signs bill undoing obama coal mining rule','trump signs bill undoing obama coal mining rule'
1.07755e+18,merry christmas!,447174,72055,2018-12-25 12:59:00,2018-12-25 20:59:00,2018-12-25,20:59:00,20,2018,12,merry christmas,merry christmas!,merry christmas!
1.07325e+18,witch hunt!,88440,18748,2018-12-13 16:08:00,2018-12-14 00:08:00,2018-12-14,00:08:00,0,2018,12,witch hunt,witch hunt!,witch hunt!
1.07103e+18,china talks are going very well!,77764,11947,2018-07-12 13:13:00,2018-07-12 21:13:00,2018-07-12,21:13:00,21,2018,7,china talks are going very well,china talks are going very well!,china talks are going very well!
1.0651e+18,america first!,157446,34373,2018-11-21 04:40:00,2018-11-21 12:40:00,2018-11-21,12:40:00,12,2018,11,america first,america first!,america first!
1.05987e+18,polling locations: ,31596,7863,2018-06-11 17:58:00,2018-06-12 01:58:00,2018-06-12,01:58:00,1,2018,6,polling locations,polling locations:,polling locations:
1.05848e+18,"jobs, jobs, jobs! #maga ",50814,12836,2018-02-11 22:14:00,2018-02-12 06:14:00,2018-02-12,06:14:00,6,2018,2,jobs jobs jobs maga,"jobs, jobs, jobs! #maga","jobs, jobs, jobs! #maga"
1.04106e+18,thank you @nycemergencymgt! ,30020,5917,2018-09-15 20:26:00,2018-09-16 04:26:00,2018-09-16,04:26:00,4,2018,9,thank you nycemergencymgt,thank you @nycemergencymgt!,thank you @nycemergencymgt!
1.04043e+18,gina is great! ,35481,7208,2018-09-14 02:37:00,2018-09-14 10:37:00,2018-09-14,10:37:00,10,2018,9,gina is great,gina is great!,gina is great!
1.03789e+18,make america great again! ,57264,13708,2018-07-09 02:38:00,2018-07-09 10:38:00,2018-07-09,10:38:00,10,2018,7,make america great again,make america great again!,make america great again!
1.03491e+18,#stopthebias ,90355,31460,2018-08-29 20:55:00,2018-08-30 04:55:00,2018-08-30,04:55:00,4,2018,8,stopthebias,#stopthebias,#stopthebias
1.01991e+18,really big jobs meeting today at the white house! 3 p.m.,52570,8804,2018-07-19 11:37:00,2018-07-19 19:37:00,2018-07-19,19:37:00,19,2018,7,really big jobs meeting today at the white house  pm,really big jobs meeting today at the white house! 3 p.m.,really big jobs meeting today at the white house! 3 p.m.
1.01527e+18,"jobs, jobs, jobs! ",77760,17348,2018-06-07 16:12:00,2018-06-08 00:12:00,2018-06-08,00:12:00,0,2018,6,jobs jobs jobs,"jobs, jobs, jobs!","jobs, jobs, jobs!"
9.88106e+17,a complete witch hunt!,80665,15518,2018-04-22 17:23:00,2018-04-23 01:23:00,2018-04-23,01:23:00,1,2018,4,a complete witch hunt,a complete witch hunt!,a complete witch hunt!
9.68468e+17,witch hunt!,78352,18267,2018-02-27 12:49:00,2018-02-27 20:49:00,2018-02-27,20:49:00,20,2018,2,witch hunt,witch hunt!,witch hunt!
9.71009e+17,we will see what happens! ,32543,7586,2018-06-03 13:05:00,2018-06-03 21:05:00,2018-06-03,21:05:00,21,2018,6,we will see what happens,we will see what happens!,we will see what happens!
9.66119e+17,"so true, thank you! ",82845,17050,2018-02-21 01:14:00,2018-02-21 09:14:00,2018-02-21,09:14:00,9,2018,2,so true thank you,"so true, thank you!","so true, thank you!"
9.67389e+17,"so true wayne, and lowest black unemployment in history! ",67985,15985,2018-02-24 13:21:00,2018-02-24 21:21:00,2018-02-24,21:21:00,21,2018,2,so true wayne and lowest black unemployment in history,"so true wayne, and lowest black unemployment in history!","so true wayne, and lowest black unemployment in history!"
1.01994e+18,“trump recognized russian meddling many times.” ,2539,809,2018-07-19 01:27:00,2018-07-19 09:27:00,2018-07-19,09:27:00,9,2018,7,“trump recognized russian meddling many times”,“trump recognized russian meddling many times.”,“trump recognized russian meddling many times.”
9.47803e+17,"the united states has foolishly given pakistan more than 33 billion dollars in aid over the last 15 years, and they have given us nothing but lies &amp, deceit, thinking of our leaders as fools. they give safe haven to the terrorists we hunt in afghanistan, with little help. no more!",264772,84892,2018-01-01 12:12:00,2018-01-01 20:12:00,2018-01-01,20:12:00,20,2018,1,the united states has foolishly given pakistan more than  billion dollars in aid over the last  years and they have given us nothing but lies amp deceit thinking of our leaders as fools they give safe haven to the terrorists we hunt in afghanistan with little help no more,"the united states has foolishly given pakistan more than 33 billion dollars in aid over the last 15 years, and they have given us nothing but lies &amp, deceit, thinking of our leaders as fools. they give safe haven to the terrorists we hunt in afghanistan, with little help. no more!","the united states has foolishly given pakistan more than 33 billion dollars in aid over the last 15 years, and they have given us nothing but lies &amp, deceit, thinking of our leaders as fools. they give safe haven to the terrorists we hunt in afghanistan, with little help. no more!"
9.47811e+17,"iran is failing at every level despite the terrible deal made with them by the obama administration. the great iranian people have been repressed for many years. they are hungry for food &amp, for freedom. along with human rights, the wealth of iran is being looted. time for change!",93842,22577,2018-01-01 12:44:00,2018-01-01 20:44:00,2018-01-01,20:44:00,20,2018,1,iran is failing at every level despite the terrible deal made with them by the obama administration the great iranian people have been repressed for many years they are hungry for food amp for freedom along with human rights the wealth of iran is being looted time for change,"iran is failing at every level despite the terrible deal made with them by the obama administration. the great iranian people have been repressed for many years. they are hungry for food &amp, for freedom. along with human rights, the wealth of iran is being looted. time for change!","iran is failing at every level despite the terrible deal made with them by the obama administration. the great iranian people have been repressed for many years. they are hungry for food &amp, for freedom. along with human rights, the wealth of iran is being looted. time for change!"
9.48164e+17,"the people of iran are finally acting against the brutal and corrupt iranian regime. all of the money that president obama so foolishly gave them went into terrorism and into their “pockets.” the people have little food, big inflation and no human rights. the u.s. is watching!",88918,21894,2018-02-01 12:09:00,2018-02-01 20:09:00,2018-02-01,20:09:00,20,2018,2,the people of iran are finally acting against the brutal and corrupt iranian regime all of the money that president obama so foolishly gave them went into terrorism and into their “pockets” the people have little food big inflation and no human rights the us is watching,"the people of iran are finally acting against the brutal and corrupt iranian regime. all of the money that president obama so foolishly gave them went into terrorism and into their “pockets.” the people have little food, big inflation and no human rights. the u.s. is watching!","the people of iran are finally acting against the brutal and corrupt iranian regime. all of the money that president obama so foolishly gave them went into terrorism and into their “pockets.” the people have little food, big inflation and no human rights. the u.s. is watching!"
9.48174e+17,"crooked hillary clinton’s top aid, huma abedin, has been accused of disregarding basic security protocols. she put classified passwords into the hands of foreign agents. remember sailors pictures on submarine? jail! deep state justice dept must finally act? also on comey &amp, others",110587,29611,2018-02-01 12:48:00,2018-02-01 20:48:00,2018-02-01,20:48:00,20,2018,2,crooked hillary clinton’s top aid huma abedin has been accused of disregarding basic security protocols she put classified passwords into the hands of foreign agents remember sailors pictures on submarine jail deep state justice dept must finally act also on comey amp others,"crooked hillary clinton’s top aid, huma abedin, has been accused of disregarding basic security protocols. she put classified passwords into the hands of foreign agents. remember sailors pictures on submarine? jail! deep state justice dept must finally act? also on comey &amp, others","crooked hillary clinton’s top aid, huma abedin, has been accused of disregarding basic security protocols. she put classified passwords into the hands of foreign agents. remember sailors pictures on submarine? jail! deep state justice dept must finally act? also on comey &amp, others"
9.48188e+17,"thank you to brandon judd of the national border patrol council for your kind words on how well we are doing at the border. we will be bringing in more &amp, more of your great folks and will build the desperately needed wall! @foxandfriends",58684,11221,2018-02-01 13:44:00,2018-02-01 21:44:00,2018-02-01,21:44:00,21,2018,2,thank you to brandon judd of the national border patrol council for your kind words on how well we are doing at the border we will be bringing in more amp more of your great folks and will build the desperately needed wall foxandfriends,"thank you to brandon judd of the national border patrol council for your kind words on how well we are doing at the border. we will be bringing in more &amp, more of your great folks and will build the desperately needed wall! @foxandfriends","thank you to brandon judd of the national border patrol council for your kind words on how well we are doing at the border. we will be bringing in more &amp, more of your great folks and will build the desperately needed wall! @foxandfriends"
9.48189e+17,companies are giving big bonuses to their workers because of the tax cut bill. really great!,73282,12077,2018-02-01 13:49:00,2018-02-01 21:49:00,2018-02-01,21:49:00,21,2018,2,companies are giving big bonuses to their workers because of the tax cut bill really great,companies are giving big bonuses to their workers because of the tax cut bill. really great!,companies are giving big bonuses to their workers because of the tax cut bill. really great!
9.48194e+17,"sanctions and “other” pressures are beginning to have a big impact on north korea. soldiers are dangerously fleeing to south korea. rocket man now wants to talk to south korea for first time. perhaps that is good news, perhaps not - we will see!",65372,13491,2018-02-01 14:08:00,2018-02-01 22:08:00,2018-02-01,22:08:00,22,2018,2,sanctions and “other” pressures are beginning to have a big impact on north korea soldiers are dangerously fleeing to south korea rocket man now wants to talk to south korea for first time perhaps that is good news perhaps not  we will see,"sanctions and “other” pressures are beginning to have a big impact on north korea. soldiers are dangerously fleeing to south korea. rocket man now wants to talk to south korea for first time. perhaps that is good news, perhaps not - we will see!","sanctions and “other” pressures are beginning to have a big impact on north korea. soldiers are dangerously fleeing to south korea. rocket man now wants to talk to south korea for first time. perhaps that is good news, perhaps not - we will see!"
9.48195e+17,"since taking office i have been very strict on commercial aviation. good news - it was just reported that there were zero deaths in 2017, the best and safest year on record!",75197,12828,2018-02-01 14:13:00,2018-02-01 22:13:00,2018-02-01,22:13:00,22,2018,2,since taking office i have been very strict on commercial aviation good news  it was just reported that there were zero deaths in  the best and safest year on record,"since taking office i have been very strict on commercial aviation. good news - it was just reported that there were zero deaths in 2017, the best and safest year on record!","since taking office i have been very strict on commercial aviation. good news - it was just reported that there were zero deaths in 2017, the best and safest year on record!"
9.48202e+17,"the failing new york times has a new publisher, a.g. sulzberger. congratulations! here is a last chance for the times to fulfill the vision of its founder, adolph ochs, “to give the news impartially, without fear or favor, regardless of party, sect, or interests involved.” get...",66457,13909,2018-02-01 14:39:00,2018-02-01 22:39:00,2018-02-01,22:39:00,22,2018,2,the failing new york times has a new publisher ag sulzberger congratulations here is a last chance for the times to fulfill the vision of its founder adolph ochs “to give the news impartially without fear or favor regardless of party sect or interests involved” get,"the failing new york times has a new publisher, a.g. sulzberger. congratulations! here is a last chance for the times to fulfill the vision of its founder, adolph ochs, “to give the news impartially, without fear or favor, regardless of party, sect, or interests involved.” get...","the failing new york times has a new publisher, a.g. sulzberger. congratulations! here is a last chance for the times to fulfill the vision of its founder, adolph ochs, “to give the news impartially, without fear or favor, regardless of party, sect, or interests involved.” get..."
9.48206e+17,"....impartial journalists of a much higher standard, lose all of your phony and non-existent “sources,” and treat the president of the united states fairly, so that the next time i (and the people) win, you won’t have to write an apology to your readers for a job poorly done! gl",64938,12704,2018-02-01 14:53:00,2018-02-01 22:53:00,2018-02-01,22:53:00,22,2018,2,impartial journalists of a much higher standard lose all of your phony and nonexistent “sources” and treat the president of the united states fairly so that the next time i and the people win you won’t have to write an apology to your readers for a job poorly done gl,"....impartial journalists of a much higher standard, lose all of your phony and non-existent “sources,” and treat the president of the united states fairly, so that the next time i (and the people) win, you won’t have to write an apology to your readers for a job poorly done! gl","....impartial journalists of a much higher standard, lose all of your phony and non-existent “sources,” and treat the president of the united states fairly, so that the next time i (and the people) win, you won’t have to write an apology to your readers for a job poorly done! gl"
9.48211e+17,"democrats are doing nothing for daca - just interested in politics.  daca activists and hispanics will go hard against dems, will start “falling in love” with republicans and their president! we are about results.",73566,14383,2018-02-01 15:16:00,2018-02-01 23:16:00,2018-02-01,23:16:00,23,2018,2,democrats are doing nothing for daca  just interested in politics daca activists and hispanics will go hard against dems will start “falling in love” with republicans and their president we are about results,"democrats are doing nothing for daca - just interested in politics. daca activists and hispanics will go hard against dems, will start “falling in love” with republicans and their president! we are about results.","democrats are doing nothing for daca - just interested in politics. daca activists and hispanics will go hard against dems, will start “falling in love” with republicans and their president! we are about results."
9.48255e+17,we will not rest until all of america’s great veterans can receive the care they so richly deserve. tremendous progress has been made in a short period of time. keep up the great work @secshulkin @deptvetaffairs!  ,59356,12689,2018-02-01 18:11:00,2018-02-02 02:11:00,2018-02-02,02:11:00,2,2018,2,we will not rest until all of america’s great veterans can receive the care they so richly deserve tremendous progress has been made in a short period of time keep up the great work secshulkin deptvetaffairs,we will not rest until all of america’s great veterans can receive the care they so richly deserve. tremendous progress has been made in a short period of time. keep up the great work @secshulkin @deptvetaffairs!,we will not rest until all of america’s great veterans can receive the care they so richly deserve. tremendous progress has been made in a short period of time. keep up the great work @secshulkin @deptvetaffairs!
9.48319e+17,"congratulations to senator orrin hatch on an absolutely incredible career. he has been a tremendous supporter, and i will never forget the (beyond kind) statements he has made about me as president. he is my friend and he will be greatly missed in the u.s. senate! ",53678,9691,2018-02-01 22:23:00,2018-02-02 06:23:00,2018-02-02,06:23:00,6,2018,2,congratulations to senator orrin hatch on an absolutely incredible career he has been a tremendous supporter and i will never forget the beyond kind statements he has made about me as president he is my friend and he will be greatly missed in the us senate,"congratulations to senator orrin hatch on an absolutely incredible career. he has been a tremendous supporter, and i will never forget the (beyond kind) statements he has made about me as president. he is my friend and he will be greatly missed in the u.s. senate!","congratulations to senator orrin hatch on an absolutely incredible career. he has been a tremendous supporter, and i will never forget the (beyond kind) statements he has made about me as president. he is my friend and he will be greatly missed in the u.s. senate!"
9.48356e+17,"north korean leader kim jong un just stated that the “nuclear button is on his desk at all times.” will someone from his depleted and food starved regime please inform him that i too have a nuclear button, but it is a much bigger &amp, more powerful one than his, and my button works!",430222,153496,2018-03-01 00:49:00,2018-03-01 08:49:00,2018-03-01,08:49:00,8,2018,3,north korean leader kim jong un just stated that the “nuclear button is on his desk at all times” will someone from his depleted and food starved regime please inform him that i too have a nuclear button but it is a much bigger amp more powerful one than his and my button works,"north korean leader kim jong un just stated that the “nuclear button is on his desk at all times.” will someone from his depleted and food starved regime please inform him that i too have a nuclear button, but it is a much bigger &amp, more powerful one than his, and my button works!","north korean leader kim jong un just stated that the “nuclear button is on his desk at all times.” will someone from his depleted and food starved regime please inform him that i too have a nuclear button, but it is a much bigger &amp, more powerful one than his, and my button works!"
9.4836e+17,"i will be announcing the most dishonest &amp, corrupt media awards of the year on monday at 5:00 o’clock. subjects will cover dishonesty &amp, bad reporting in various categories from the fake news media. stay tuned!",164894,39474,2018-03-01 01:05:00,2018-03-01 09:05:00,2018-03-01,09:05:00,9,2018,3,i will be announcing the most dishonest amp corrupt media awards of the year on monday at  o’clock subjects will cover dishonesty amp bad reporting in various categories from the fake news media stay tuned,"i will be announcing the most dishonest &amp, corrupt media awards of the year on monday at 5:00 o’clock. subjects will cover dishonesty &amp, bad reporting in various categories from the fake news media. stay tuned!","i will be announcing the most dishonest &amp, corrupt media awards of the year on monday at 5:00 o’clock. subjects will cover dishonesty &amp, bad reporting in various categories from the fake news media. stay tuned!"
9.48404e+17,"“president trump has something now he didn’t have a year ago, that is a set of accomplishments that nobody can deny. the accomplishments are there, look at his record, he has had a very significant first year.” @loudobbs show,david asman &amp, ed rollins",82534,16495,2018-03-01 04:03:00,2018-03-01 12:03:00,2018-03-01,12:03:00,12,2018,3,“president trump has something now he didn’t have a year ago that is a set of accomplishments that nobody can deny the accomplishments are there look at his record he has had a very significant first year” loudobbs showdavid asman amp ed rollins,"“president trump has something now he didn’t have a year ago, that is a set of accomplishments that nobody can deny. the accomplishments are there, look at his record, he has had a very significant first year.” @loudobbs show,david asman &amp, ed rollins","“president trump has something now he didn’t have a year ago, that is a set of accomplishments that nobody can deny. the accomplishments are there, look at his record, he has had a very significant first year.” @loudobbs show,david asman &amp, ed rollins"
9.48549e+17,such respect for the people of iran as they try to take back their corrupt government. you will see great support from the united states at the appropriate time!,126089,24423,2018-03-01 13:37:00,2018-03-01 21:37:00,2018-03-01,21:37:00,21,2018,3,such respect for the people of iran as they try to take back their corrupt government you will see great support from the united states at the appropriate time,such respect for the people of iran as they try to take back their corrupt government. you will see great support from the united states at the appropriate time!,such respect for the people of iran as they try to take back their corrupt government. you will see great support from the united states at the appropriate time!
9.48722e+17,"melania and i are deeply saddened by the death of thomas s. monson, a beloved president of the church of jesus christ of latter-day saints...",50667,10029,2018-04-01 01:06:00,2018-04-01 09:06:00,2018-04-01,09:06:00,9,2018,4,melania and i are deeply saddened by the death of thomas s monson a beloved president of the church of jesus christ of latterday saints,"melania and i are deeply saddened by the death of thomas s. monson, a beloved president of the church of jesus christ of latter-day saints...","melania and i are deeply saddened by the death of thomas s. monson, a beloved president of the church of jesus christ of latter-day saints..."
9.48738e+17,"“some 40 u.s. companies have responded to president trump’s tax cut and reform victory in congress last year by handing out bonuses up to $2,000, increases in 401k matches and spending on charity, a much higher number than previously known.” ",57755,13178,2018-04-01 02:07:00,2018-04-01 10:07:00,2018-04-01,10:07:00,10,2018,4,“some  us companies have responded to president trump’s tax cut and reform victory in congress last year by handing out bonuses up to  increases in  matches and spending on charity a much higher number than previously known”,"“some 40 u.s. companies have responded to president trump’s tax cut and reform victory in congress last year by handing out bonuses up to $2,000, increases in 401k matches and spending on charity, a much higher number than previously known.”","“some 40 u.s. companies have responded to president trump’s tax cut and reform victory in congress last year by handing out bonuses up to $2,000, increases in 401k matches and spending on charity, a much higher number than previously known.”"
9.48739e+17,"stock market had another good day but, now that the tax cut bill has passed, we have tremendous upward potential. dow just short of 25,000, a number that few thought would be possible this soon into my administration. also, unemployment went down to 4.1%. only getting better!",90710,15696,2018-04-01 02:11:00,2018-04-01 10:11:00,2018-04-01,10:11:00,10,2018,4,stock market had another good day but now that the tax cut bill has passed we have tremendous upward potential dow just short of  a number that few thought would be possible this soon into my administration also unemployment went down to  only getting better,"stock market had another good day but, now that the tax cut bill has passed, we have tremendous upward potential. dow just short of 25,000, a number that few thought would be possible this soon into my administration. also, unemployment went down to 4.1%. only getting better!","stock market had another good day but, now that the tax cut bill has passed, we have tremendous upward potential. dow just short of 25,000, a number that few thought would be possible this soon into my administration. also, unemployment went down to 4.1%. only getting better!"
9.48872e+17,"many mostly democrat states refused to hand over data from the 2016 election to the commission on voter fraud. they fought hard that the commission not see their records or methods because they know that many people are voting illegally. system is rigged, must go to voter i.d.",93479,24611,2018-04-01 11:02:00,2018-04-01 19:02:00,2018-04-01,19:02:00,19,2018,4,many mostly democrat states refused to hand over data from the  election to the commission on voter fraud they fought hard that the commission not see their records or methods because they know that many people are voting illegally system is rigged must go to voter id,"many mostly democrat states refused to hand over data from the 2016 election to the commission on voter fraud. they fought hard that the commission not see their records or methods because they know that many people are voting illegally. system is rigged, must go to voter i.d.","many mostly democrat states refused to hand over data from the 2016 election to the commission on voter fraud. they fought hard that the commission not see their records or methods because they know that many people are voting illegally. system is rigged, must go to voter i.d."
9.48875e+17,"as americans, you need identification, sometimes in a very strong and accurate form, for almost everything you do.....except when it comes to the most important thing, voting for the people that run your country. push hard for voter identification!",131113,31942,2018-04-01 11:11:00,2018-04-01 19:11:00,2018-04-01,19:11:00,19,2018,4,as americans you need identification sometimes in a very strong and accurate form for almost everything you doexcept when it comes to the most important thing voting for the people that run your country push hard for voter identification,"as americans, you need identification, sometimes in a very strong and accurate form, for almost everything you do.....except when it comes to the most important thing, voting for the people that run your country. push hard for voter identification!","as americans, you need identification, sometimes in a very strong and accurate form, for almost everything you do.....except when it comes to the most important thing, voting for the people that run your country. push hard for voter identification!"
9.4888e+17,"with all of the failed “experts” weighing in, does anybody really believe that talks and dialogue would be going on between north and south korea right now if i wasn’t firm, strong and willing to commit our total “might” against the north. fools, but talks are a good thing!",79155,15366,2018-04-01 11:32:00,2018-04-01 19:32:00,2018-04-01,19:32:00,19,2018,4,with all of the failed “experts” weighing in does anybody really believe that talks and dialogue would be going on between north and south korea right now if i wasn’t firm strong and willing to commit our total “might” against the north fools but talks are a good thing,"with all of the failed “experts” weighing in, does anybody really believe that talks and dialogue would be going on between north and south korea right now if i wasn’t firm, strong and willing to commit our total “might” against the north. fools, but talks are a good thing!","with all of the failed “experts” weighing in, does anybody really believe that talks and dialogue would be going on between north and south korea right now if i wasn’t firm, strong and willing to commit our total “might” against the north. fools, but talks are a good thing!"
9.48881e+17,so beautiful....show this picture to the nfl players who still kneel! ,100807,26681,2018-04-01 11:37:00,2018-04-01 19:37:00,2018-04-01,19:37:00,19,2018,4,so beautifulshow this picture to the nfl players who still kneel,so beautiful....show this picture to the nfl players who still kneel!,so beautiful....show this picture to the nfl players who still kneel!
9.48944e+17,"dow just crashes through 25,000. congrats! big cuts in unnecessary regulations continuing.",99915,18325,2018-04-01 15:48:00,2018-04-01 23:48:00,2018-04-01,23:48:00,23,2018,4,dow just crashes through  congrats big cuts in unnecessary regulations continuing,"dow just crashes through 25,000. congrats! big cuts in unnecessary regulations continuing.","dow just crashes through 25,000. congrats! big cuts in unnecessary regulations continuing."
9.49066e+17,"thank you to the great republican senators who showed up to our mtg on immigration reform. we must build the wall, stop illegal immigration, end chain migration &amp, cancel the visa lottery. the current system is unsafe &amp, unfair to the great people of our country - time for change!",116304,23628,2018-04-01 23:53:00,2018-04-02 07:53:00,2018-04-02,07:53:00,7,2018,4,thank you to the great republican senators who showed up to our mtg on immigration reform we must build the wall stop illegal immigration end chain migration amp cancel the visa lottery the current system is unsafe amp unfair to the great people of our country  time for change,"thank you to the great republican senators who showed up to our mtg on immigration reform. we must build the wall, stop illegal immigration, end chain migration &amp, cancel the visa lottery. the current system is unsafe &amp, unfair to the great people of our country - time for change!","thank you to the great republican senators who showed up to our mtg on immigration reform. we must build the wall, stop illegal immigration, end chain migration &amp, cancel the visa lottery. the current system is unsafe &amp, unfair to the great people of our country - time for change!"
9.49071e+17,making america great again! ,79061,17547,2018-05-01 00:11:00,2018-05-01 08:11:00,2018-05-01,08:11:00,8,2018,5,making america great again,making america great again!,making america great again!
9.49127e+17,"i authorized zero access to white house (actually turned him down many times) for author of phony book! i never spoke to him for book. full of lies, misrepresentations and sources that don’t exist. look at this guy’s past and watch what happens to him and sloppy steve!",84431,18374,2018-05-01 03:52:00,2018-05-01 11:52:00,2018-05-01,11:52:00,11,2018,5,i authorized zero access to white house actually turned him down many times for author of phony book i never spoke to him for book full of lies misrepresentations and sources that don’t exist look at this guy’s past and watch what happens to him and sloppy steve,"i authorized zero access to white house (actually turned him down many times) for author of phony book! i never spoke to him for book. full of lies, misrepresentations and sources that don’t exist. look at this guy’s past and watch what happens to him and sloppy steve!","i authorized zero access to white house (actually turned him down many times) for author of phony book! i never spoke to him for book. full of lies, misrepresentations and sources that don’t exist. look at this guy’s past and watch what happens to him and sloppy steve!"
9.49129e+17,"the fake news media barely mentions the fact that the stock market just hit another new record and that business in the u.s. is booming...but the people know! can you imagine if “o” was president and had these numbers - would be biggest story on earth! dow now over 25,000.",109266,21941,2018-05-01 04:04:00,2018-05-01 12:04:00,2018-05-01,12:04:00,12,2018,5,the fake news media barely mentions the fact that the stock market just hit another new record and that business in the us is boomingbut the people know can you imagine if “o” was president and had these numbers  would be biggest story on earth dow now over ,"the fake news media barely mentions the fact that the stock market just hit another new record and that business in the u.s. is booming...but the people know! can you imagine if “o” was president and had these numbers - would be biggest story on earth! dow now over 25,000.","the fake news media barely mentions the fact that the stock market just hit another new record and that business in the u.s. is booming...but the people know! can you imagine if “o” was president and had these numbers - would be biggest story on earth! dow now over 25,000."
9.49243e+17,"dow goes from 18,589 on november 9, 2016, to 25,075 today, for a new all-time record. jumped 1000 points in last 5 weeks, record fastest 1000 point move in history. this is all about the make america great again agenda! jobs, jobs, jobs. six trillion dollars in value created!",104714,21478,2018-05-01 11:35:00,2018-05-01 19:35:00,2018-05-01,19:35:00,19,2018,5,dow goes from  on november   to  today for a new alltime record jumped  points in last  weeks record fastest  point move in history this is all about the make america great again agenda jobs jobs jobs six trillion dollars in value created,"dow goes from 18,589 on november 9, 2016, to 25,075 today, for a new all-time record. jumped 1000 points in last 5 weeks, record fastest 1000 point move in history. this is all about the make america great again agenda! jobs, jobs, jobs. six trillion dollars in value created!","dow goes from 18,589 on november 9, 2016, to 25,075 today, for a new all-time record. jumped 1000 points in last 5 weeks, record fastest 1000 point move in history. this is all about the make america great again agenda! jobs, jobs, jobs. six trillion dollars in value created!"
9.49288e+17,"well, now that collusion with russia is proving to be a total hoax and the only collusion is with hillary clinton and the fbi/russia, the fake news media (mainstream) and this phony new book are hitting out at every new front imaginable. they should try winning an election. sad!",123001,25324,2018-05-01 14:32:00,2018-05-01 22:32:00,2018-05-01,22:32:00,22,2018,5,well now that collusion with russia is proving to be a total hoax and the only collusion is with hillary clinton and the fbirussia the fake news media mainstream and this phony new book are hitting out at every new front imaginable they should try winning an election sad,"well, now that collusion with russia is proving to be a total hoax and the only collusion is with hillary clinton and the fbi/russia, the fake news media (mainstream) and this phony new book are hitting out at every new front imaginable. they should try winning an election. sad!","well, now that collusion with russia is proving to be a total hoax and the only collusion is with hillary clinton and the fbi/russia, the fake news media (mainstream) and this phony new book are hitting out at every new front imaginable. they should try winning an election. sad!"
9.49303e+17,the mercer family recently dumped the leaker known as sloppy steve bannon. smart!,66381,12265,2018-05-01 15:34:00,2018-05-01 23:34:00,2018-05-01,23:34:00,23,2018,5,the mercer family recently dumped the leaker known as sloppy steve bannon smart,the mercer family recently dumped the leaker known as sloppy steve bannon. smart!,the mercer family recently dumped the leaker known as sloppy steve bannon. smart!
9.49496e+17,good idea rand! ,100976,23528,2018-06-01 04:19:00,2018-06-01 12:19:00,2018-06-01,12:19:00,12,2018,6,good idea rand,good idea rand!,good idea rand!
9.49499e+17,"michael wolff is a total loser who made up stories in order to sell this really boring and untruthful book. he used sloppy steve bannon, who cried when he got fired and begged for his job. now sloppy steve has been dumped like a dog by almost everyone. too bad! ",73499,18306,2018-06-01 04:32:00,2018-06-01 12:32:00,2018-06-01,12:32:00,12,2018,6,michael wolff is a total loser who made up stories in order to sell this really boring and untruthful book he used sloppy steve bannon who cried when he got fired and begged for his job now sloppy steve has been dumped like a dog by almost everyone too bad,"michael wolff is a total loser who made up stories in order to sell this really boring and untruthful book. he used sloppy steve bannon, who cried when he got fired and begged for his job. now sloppy steve has been dumped like a dog by almost everyone. too bad!","michael wolff is a total loser who made up stories in order to sell this really boring and untruthful book. he used sloppy steve bannon, who cried when he got fired and begged for his job. now sloppy steve has been dumped like a dog by almost everyone. too bad!"
