id,text,favorites,retweets,date,tweet_datetime,date_part,time_part,hour,year,month
8.84379e+17,if chelsea clinton were asked to hold the seat for her mother as her mother gave our country away the fake news would say chelsea for pres,89062,20465,2017-10-07 11:47:00,2017-10-07 19:47:00,2017-10-07,19:47:00,19,2017,10
8.84375e+17,when i left conference room for short meetings with japan and other countries i asked ivanka to hold seat very standard angela m agrees,73675,14369,2017-10-07 11:31:00,2017-10-07 19:31:00,2017-10-07,19:31:00,19,2017,10
8.84363e+17,i cannot imagine that congress would dare to leave washington without a beautiful new healthcare bill fully approved and ready to go,85645,18460,2017-10-07 10:47:00,2017-10-07 18:47:00,2017-10-07,18:47:00,18,2017,10
8.84362e+17,james comey leaked classified information to the media that is so illegal,92821,23961,2017-10-07 10:40:00,2017-10-07 18:40:00,2017-10-07,18:40:00,18,2017,10
8.84212e+17,the fact that president putin and i discussed a cyber security unit doesnt mean i think it can happen it cantbut a ceasefire can amp did,75835,15594,2017-10-07 00:45:00,2017-10-07 08:45:00,2017-10-07,08:45:00,8,2017,10
8.84143e+17,syrian ceasefire seems to be holding many lives can be saved came out of meeting good,83120,15825,2017-09-07 20:09:00,2017-09-08 04:09:00,2017-09-08,04:09:00,4,2017,9
8.84142e+17,for years even as a civilian i listened as republicans pushed the repeal and replace of obamacare now they finally have their chance,92026,21123,2017-09-07 20:07:00,2017-09-08 04:07:00,2017-09-08,04:07:00,4,2017,9
8.84019e+17,and safe questions were asked about why the cia amp fbi had to ask the dnc times for their server and were rejected still dont,65381,14874,2017-09-07 11:57:00,2017-09-07 19:57:00,2017-09-07,19:57:00,19,2017,9
8.84017e+17,putin amp i discussed forming an impenetrable cyber security unit so that election hacking amp many other negative things will be guarded,71558,19576,2017-09-07 11:50:00,2017-09-07 19:50:00,2017-09-07,19:50:00,19,2017,9
8.84014e+17,we negotiated a ceasefire in parts of syria which will save lives now it is time to move forward in working constructively with russia,80783,17826,2017-09-07 11:37:00,2017-09-07 19:37:00,2017-09-07,19:37:00,19,2017,9
8.84012e+17,i strongly pressed president putin twice about russian meddling in our election he vehemently denied it ive already given my opinion,69505,15174,2017-09-07 11:31:00,2017-09-07 19:31:00,2017-09-07,19:31:00,19,2017,9
8.84008e+17,the g summit was a great success for the u s explained that the u s must fix the many bad trade deals it has made will get done,67816,13388,2017-09-07 11:15:00,2017-09-07 19:15:00,2017-09-07,19:15:00,19,2017,9
8.83469e+17,great first day with world leaders at the here in hamburg germany looking forward to day two,71096,14842,2017-07-07 23:33:00,2017-07-08 07:33:00,2017-07-08,07:33:00,7,2017,7
8.83445e+17,thank you trumps defining speech wsj editorial,56601,12788,2017-07-07 21:56:00,2017-07-08 05:56:00,2017-07-08,05:56:00,5,2017,7
8.8323e+17,i will represent our country well and fight for its interests fake news media will never cover me accurately but who cares we will,112451,26513,2017-07-07 07:44:00,2017-07-07 15:44:00,2017-07-07,15:44:00,15,2017,7
8.8323e+17,i look forward to all meetings today with world leaders including my meeting with vladimir putin much to discuss,79973,15090,2017-07-07 07:42:00,2017-07-07 15:42:00,2017-07-07,15:42:00,15,2017,7
8.83229e+17,everyone here is talking about why john podesta refused to give the dnc server to the fbi and the cia disgraceful,99079,27412,2017-07-07 07:40:00,2017-07-07 15:40:00,2017-07-07,15:40:00,15,2017,7
8.83221e+17,after poland had a great meeting with chancellor merkel and then with pm shinz abe of japan amp president moon of south korea,63464,10519,2017-07-07 07:07:00,2017-07-07 15:07:00,2017-07-07,15:07:00,15,2017,7
8.83219e+17,my experience yesterday in poland was a great one thank you to everyone including the haters for the great reviews of the speech,106961,20282,2017-07-07 06:59:00,2017-07-07 14:59:00,2017-07-07,14:59:00,14,2017,7
8.83064e+17,a strong poland is a blessing to the nations of europe and a strong europe is a blessing to the west and to the world,98014,25610,2017-06-07 20:45:00,2017-06-08 04:45:00,2017-06-08,04:45:00,4,2017,6
8.82742e+17,congratulations to the dedicated professionals of the usss as they celebrate their nd anniversary thank you,63650,11579,2017-05-07 23:23:00,2017-05-08 07:23:00,2017-05-08,07:23:00,7,2017,5
8.8256e+17,trade between china and north korea grew almost in the first quarter so much for china working with us but we had to give it a try,84258,19181,2017-05-07 11:21:00,2017-05-07 19:21:00,2017-05-07,19:21:00,19,2017,5
8.82558e+17,the united states made some of the worst trade deals in world historywhy should we continue these deals with countries that do not help us,107690,21144,2017-05-07 11:14:00,2017-05-07 19:14:00,2017-05-07,19:14:00,19,2017,5
8.82553e+17,getting ready to leave for poland after which i will travel to germany for the g will be back on saturday,79726,12679,2017-05-07 10:51:00,2017-05-07 18:51:00,2017-05-07,18:51:00,18,2017,5
8.82424e+17,,173909,37880,2017-05-07 02:19:00,2017-05-07 10:19:00,2017-05-07,10:19:00,10,2017,5
8.82187e+17,,97593,24453,2017-04-07 10:38:00,2017-04-07 18:38:00,2017-04-07,18:38:00,18,2017,4
8.82063e+17,and japan will put up with this much longer perhaps china will put a heavy move on north korea and end this nonsense once and for all,95965,23706,2017-04-07 02:24:00,2017-04-07 10:24:00,2017-04-07,10:24:00,10,2017,4
8.82061e+17,north korea has just launched another missile does this guy have anything better to do with his life hard to believe that south korea,122504,39892,2017-04-07 02:19:00,2017-04-07 10:19:00,2017-04-07,10:19:00,10,2017,4
8.81983e+17,dow hit a new intraday alltime high i wonder whether or not the fake news media will so report,94493,19739,2017-03-07 21:10:00,2017-03-08 05:10:00,2017-03-08,05:10:00,5,2017,3
8.81979e+17,really great numbers on jobs amp the economy things are starting to kick in now and we have just begun dont like steel amp aluminum dumping,79684,15846,2017-03-07 20:54:00,2017-03-08 04:54:00,2017-03-08,04:54:00,4,2017,3
8.8184e+17,will be speaking with italy this morning,61147,9319,2017-03-07 11:38:00,2017-03-07 19:38:00,2017-03-07,19:38:00,19,2017,3
8.81835e+17,spoke yesterday with the king of saudi arabia about peace in the middleeast interesting things are happening,71346,17652,2017-03-07 11:19:00,2017-03-07 19:19:00,2017-03-07,19:19:00,19,2017,3
8.8183e+17,will be speaking with germany and france this morning,57693,8865,2017-03-07 11:00:00,2017-03-07 19:00:00,2017-03-07,19:00:00,19,2017,3
8.81697e+17,americas men amp women in uniform is the story of freedom overcoming oppression the strong protecting the weak amp g,87702,20769,2017-03-07 02:13:00,2017-03-07 10:13:00,2017-03-07,10:13:00,10,2017,3
8.81663e+17,stock market at all time high unemployment at lowest level in years wages will start going up and our base has never been stronger,112875,25040,2017-02-07 23:55:00,2017-02-08 07:55:00,2017-02-08,07:55:00,7,2017,2
8.81604e+17,the dishonest media will never keep us from accomplishing our objectives on behalf of our great american people,91685,22077,2017-02-07 20:04:00,2017-02-08 04:04:00,2017-02-08,04:04:00,4,2017,2
8.81374e+17,we will always take care of our great veterans you have shed your blood poured your love and bared your soul in,108386,23954,2017-02-07 04:47:00,2017-02-07 12:47:00,2017-02-07,12:47:00,12,2017,2
8.8092e+17,america will think big once again we will inspire millions of children to carry on the proud tradition of american,71390,15430,2017-06-30 22:43:00,2017-07-01 06:43:00,2017-07-01,06:43:00,6,2017,7
8.80893e+17,the era of strategic patience with the north korea regime has failed that patience is over we are working closely,60368,14098,2017-06-30 20:55:00,2017-07-01 04:55:00,2017-07-01,04:55:00,4,2017,7
8.8074e+17,crime and killings in chicago have reached such epidemic proportions that i am sending in federal help shootings in chicago this year,98715,25433,2017-06-30 10:48:00,2017-06-30 18:48:00,2017-06-30,18:48:00,18,2017,6
8.80737e+17,if republican senators are unable to pass what they are working on now they should immediately repeal and then replace at a later date,77163,19512,2017-06-30 10:37:00,2017-06-30 18:37:00,2017-06-30,18:37:00,18,2017,6
8.80603e+17,just finished a very good meeting with the president of south korea many subjects discussed including north korea and new trade deal,76870,15697,2017-06-30 01:44:00,2017-06-30 09:44:00,2017-06-30,09:44:00,9,2017,6
8.80564e+17,our new american energy policy will unlock millions of jobs amp trillions in wealth we are on the cusp of a true ene,64983,14917,2017-06-29 23:10:00,2017-06-30 07:10:00,2017-06-30,07:10:00,7,2017,6
8.80564e+17,when it comes to the future of americas energy needs we will find it we will dream it and we will build it,46351,9564,2017-06-29 23:09:00,2017-06-30 07:09:00,2017-06-30,07:09:00,7,2017,6
8.8056e+17,statement on house passage of kates law and no sanctuary for criminals act,47589,9914,2017-06-29 22:53:00,2017-06-30 06:53:00,2017-06-30,06:53:00,6,2017,6
8.80554e+17,good news out of the house with the passing of no sanctuary for criminals act hopefully senate will follow,77954,16155,2017-06-29 22:28:00,2017-06-30 06:28:00,2017-06-30,06:28:00,6,2017,6
8.80541e+17,good news house just passed hopefully senate will follow,83649,18105,2017-06-29 21:37:00,2017-06-30 05:37:00,2017-06-30,05:37:00,5,2017,6
8.80535e+17,mattis says trumps warning stopped chemical weapons attack in syria,49663,11704,2017-06-29 21:13:00,2017-06-30 05:13:00,2017-06-30,05:13:00,5,2017,6
8.80242e+17,tomorrow the house votes on amp no sanctuary for criminals act lawmakers must vote to put american safety,69000,16873,2017-06-29 01:51:00,2017-06-29 09:51:00,2017-06-29,09:51:00,9,2017,6
8.80192e+17,from my first day in office weve taken swift action to lift the crushing restrictions on american energy remarks,46245,9350,2017-06-28 22:32:00,2017-06-29 06:32:00,2017-06-29,06:32:00,6,2017,6
8.80176e+17,democrats purposely misstated medicaid under new senate bill actually goes up,41966,13020,2017-06-28 21:26:00,2017-06-29 05:26:00,2017-06-29,05:26:00,5,2017,6
8.80173e+17,today i hosted an immigration roundtable ahead of two votes taking place in congress tomorrow watch and read more,32916,6762,2017-06-28 21:15:00,2017-06-29 05:15:00,2017-06-29,05:15:00,5,2017,6
8.80171e+17,it was my great honor to welcome the world series champion chicago to the this afternoon,63314,11243,2017-06-28 21:06:00,2017-06-29 05:06:00,2017-06-29,05:06:00,5,2017,6
8.80159e+17,on monday i had the great honor of welcoming indias prime minister to the wh full remarks,38429,8951,2017-06-28 20:19:00,2017-06-29 04:19:00,2017-06-29,04:19:00,4,2017,6
8.80018e+17,some of the fake news media likes to say that i am not totally engaged in healthcare wrong i know the subject well amp want victory for u s,75807,15236,2017-06-28 10:58:00,2017-06-28 18:58:00,2017-06-28,18:58:00,18,2017,6
8.76901e+17,karen handels opponent in cant even vote in the district he wants to represent,46110,13111,2017-06-19 20:34:00,2017-06-20 04:34:00,2017-06-20,04:34:00,4,2017,6
8.80015e+17,the failing writes false story after false story about me they dont even call to verify the facts of a story a fake news joke,69866,16044,2017-06-28 10:49:00,2017-06-28 18:49:00,2017-06-28,18:49:00,18,2017,6
8.79829e+17,i just finished a great meeting with the republican senators concerning healthcare they really want to get it right unlike ocare,77124,14198,2017-06-27 22:27:00,2017-06-28 06:27:00,2017-06-28,06:27:00,6,2017,6
8.79827e+17,with zero democrats to help and a failed expensive and dangerous obamacare as the dems legacy the republican senators are working hard,65706,12217,2017-06-27 22:22:00,2017-06-28 06:22:00,2017-06-28,06:22:00,6,2017,6
8.79649e+17,wow cnn had to retract big story on russia with employees forced to resign what about all the other phony stories they do fake news,102147,26396,2017-06-27 10:33:00,2017-06-27 18:33:00,2017-06-27,18:33:00,18,2017,6
8.79528e+17,great day for americas future security and safety courtesy of the u s supreme court i will keep fighting for the american people amp win,91856,19098,2017-06-27 02:31:00,2017-06-27 10:31:00,2017-06-27,10:31:00,10,2017,6
8.79526e+17,from bombshell in obama dismissed idea that anyone could rig an american election check out his statement witch hunt,60777,14517,2017-06-27 02:24:00,2017-06-27 10:24:00,2017-06-27,10:24:00,10,2017,6
8.78946e+17,hillary clinton colluded with the democratic party in order to beat crazy bernie sanders is she allowed to so collude unfair to bernie,88090,20962,2017-06-25 12:00:00,2017-06-25 20:00:00,2017-06-25,20:00:00,20,2017,6
8.78717e+17,i cannot imagine that these very fine republican senators would allow the american people to suffer a broken obamacare any longer,72431,15632,2017-06-24 20:50:00,2017-06-25 04:50:00,2017-06-25,04:50:00,4,2017,6
8.78716e+17,obama administration official said they choked when it came to acting on russian meddling of election they didnt want to hurt hillary,73220,18358,2017-06-24 20:44:00,2017-06-25 04:44:00,2017-06-25,04:44:00,4,2017,6
8.78712e+17,since the obama administration was told way before the election that the russians were meddling why no action focus on them not t,74046,17192,2017-06-24 20:28:00,2017-06-25 04:28:00,2017-06-25,04:28:00,4,2017,6
8.78413e+17,just out the obama administration knew far in advance of november th about election meddling by russia did nothing about it why,86052,24635,2017-06-24 00:43:00,2017-06-24 08:43:00,2017-06-24,08:43:00,8,2017,6
8.78365e+17,weekly address,41311,9731,2017-06-23 21:32:00,2017-06-24 05:32:00,2017-06-24,05:32:00,5,2017,6
8.78201e+17,ive helped pass and signed legislative bills mostly with no democratic support and gotten rid of massive amounts of regulations nice,100984,20196,2017-06-23 10:39:00,2017-06-23 18:39:00,2017-06-23,18:39:00,18,2017,6
8.78193e+17,will be on enjoy,41106,5167,2017-06-23 10:07:00,2017-06-23 18:07:00,2017-06-23,18:07:00,18,2017,6
8.78079e+17,amp i were honored to host our first wh congressional picnic a wonderful evening amp tradition,45962,8125,2017-06-23 02:33:00,2017-06-23 10:33:00,2017-06-23,10:33:00,10,2017,6
8.78032e+17,were all thinking of you,47073,9415,2017-06-22 23:27:00,2017-06-23 07:27:00,2017-06-23,07:27:00,7,2017,6
8.78028e+17,together we are going to make america great again,51722,10462,2017-06-22 23:12:00,2017-06-23 07:12:00,2017-06-23,07:12:00,7,2017,6
8.7802e+17,i am very supportive of the senate look forward to making it really special remember obamacare is dead,46133,8778,2017-06-22 22:40:00,2017-06-23 06:40:00,2017-06-23,06:40:00,6,2017,6
8.78014e+17,mexico was just ranked the second deadliest country in the world after only syria drug trade is largely the cause we will build the wall,117567,34554,2017-06-22 22:15:00,2017-06-23 06:15:00,2017-06-23,06:15:00,6,2017,6
8.78007e+17,as promised our campaign against the ms gang continues busts ms members in new york operation,42687,10129,2017-06-22 21:49:00,2017-06-23 05:49:00,2017-06-23,05:49:00,5,2017,6
8.77675e+17,thank you kirkwood community college heading to the u s cellular center now for an pme make america great again,43095,6948,2017-06-21 23:48:00,2017-06-22 07:48:00,2017-06-22,07:48:00,7,2017,6
8.77664e+17,just landed in iowa see everyone soon,51398,6433,2017-06-21 23:04:00,2017-06-22 07:04:00,2017-06-22,07:04:00,7,2017,6
8.77474e+17,democrats would do much better as a party if they got together with republicans on healthcare tax cuts security obstruction doesnt work,97713,22486,2017-06-21 10:32:00,2017-06-21 18:32:00,2017-06-21,18:32:00,18,2017,6
8.77373e+17,well the special elections are over and those that want to make america great again are and o all the fake news all the money spent,108273,27539,2017-06-21 03:48:00,2017-06-21 11:48:00,2017-06-21,11:48:00,11,2017,6
8.77363e+17,ralph norman ran a fantastic race to win in the great state of south carolinas th district we are all honored by your success tonight,68377,12341,2017-06-21 03:12:00,2017-06-21 11:12:00,2017-06-21,11:12:00,11,2017,6
8.77356e+17,congratulations to karen handel on her big win in georgia th fantastic job we are all very proud of you,99294,19846,2017-06-21 02:41:00,2017-06-21 10:41:00,2017-06-21,10:41:00,10,2017,6
8.77354e+17,thank you huge win for president trump and gop in georgia congressional special election,76537,14661,2017-06-21 02:33:00,2017-06-21 10:33:00,2017-06-21,10:33:00,10,2017,6
8.77351e+17,things are looking great for karen h,57848,7931,2017-06-21 02:21:00,2017-06-21 10:21:00,2017-06-21,10:21:00,10,2017,6
8.77341e+17,it was a great honor to welcome president petro poroshenko of ukraine to the today with pence,39721,7354,2017-06-21 01:42:00,2017-06-21 09:42:00,2017-06-21,09:42:00,9,2017,6
8.77104e+17,karen handel for congress she will fight for lower taxes great healthcare strong securitya hard worker who will never give up vote today,68037,16843,2017-06-20 10:02:00,2017-06-20 18:02:00,2017-06-20,18:02:00,18,2017,6
8.77101e+17,democrat jon ossoff who wants to raise your taxes to the highest level and is weak on crime and security doesnt even live in district,57942,15069,2017-06-20 09:49:00,2017-06-20 17:49:00,2017-06-20,17:49:00,17,2017,6
8.76964e+17,big day tomorrow in georgia and south carolina obamacare is dead dems want to raise taxes big they can only obstruct no ideas vote r,67937,16269,2017-06-20 00:45:00,2017-06-20 08:45:00,2017-06-20,08:45:00,8,2017,6
8.76949e+17,melania and i offer our deepest condolences to the family of otto warmbier full statement,60442,14063,2017-06-19 23:44:00,2017-06-20 07:44:00,2017-06-20,07:44:00,7,2017,6
8.76921e+17,it was my great honor to welcome president amp mrs varela from panama this afternoon,32602,5709,2017-06-19 21:53:00,2017-06-20 05:53:00,2017-06-20,05:53:00,5,2017,6
8.76901e+17,because he doesnt even live there he wants to raise taxes and kill healthcare on tuesday,36029,8426,2017-06-19 20:35:00,2017-06-20 04:35:00,2017-06-20,04:35:00,4,2017,6
8.76896e+17,my heartfelt thoughts and prayers are with the sailors of the and their families  ,47067,9988,2017-06-19 20:15:00,2017-06-20 04:15:00,2017-06-20,04:15:00,4,2017,6
8.76772e+17,jay sekulow on now,5481,1174,2017-06-19 11:59:00,2017-06-19 19:59:00,2017-06-19,19:59:00,19,2017,6
8.76558e+17,camp david is a very special place an honor to have spent the weekend there military runs it so well and are so proud of what they do,92057,14533,2017-06-18 21:51:00,2017-06-19 05:51:00,2017-06-19,05:51:00,5,2017,6
8.76395e+17,the new rasmussen poll one of the most accurate in the election just out with a trump approval ratingthat s higher than os s,87344,18359,2017-06-18 11:02:00,2017-06-18 19:02:00,2017-06-18,19:02:00,19,2017,6
8.76391e+17,massive regulation cuts new legislative bills signed great new scjustice and infrastructure healthcare and tax cuts in works,74612,14317,2017-06-18 10:46:00,2017-06-18 18:46:00,2017-06-18,18:46:00,18,2017,6
8.76389e+17,the make america great again agenda is doing very well despite the distraction of the witch hunt many new jobs high business enthusiasm,85278,16825,2017-06-18 10:38:00,2017-06-18 18:38:00,2017-06-18,18:38:00,18,2017,6
8.75888e+17,back from miami where my cuban american friends are very happy with what i signed today another campaign promise that i did not forget,87848,16695,2017-06-17 01:30:00,2017-06-17 09:30:00,2017-06-17,09:30:00,9,2017,6
8.75844e+17,national security presidential memorandum on strengthening the policy of the united states toward cuba memorandum,36830,7461,2017-06-16 22:32:00,2017-06-17 06:32:00,2017-06-17,06:32:00,6,2017,6
8.7584e+17,remarks by president trump on the policy of the u s a towards cuba video,38850,8395,2017-06-16 22:18:00,2017-06-17 06:18:00,2017-06-17,06:18:00,6,2017,6
8.75683e+17,after months of investigations amp committee hearings about my collusion with the russians nobody has been able to show any proof sad,91588,20055,2017-06-16 11:53:00,2017-06-16 19:53:00,2017-06-16,19:53:00,19,2017,6
8.75501e+17,,63526,13541,2017-06-15 23:49:00,2017-06-16 07:49:00,2017-06-16,07:49:00,7,2017,6
8.75469e+17,thank you wisconsin tuesday was a great success for at w amp remarks,41498,7455,2017-06-15 21:43:00,2017-06-16 05:43:00,2017-06-16,05:43:00,5,2017,6
8.75321e+17,you are witnessing the single greatest witch hunt in american political history led by some very bad and conflicted people,100523,28013,2017-06-15 11:57:00,2017-06-15 19:57:00,2017-06-15,19:57:00,19,2017,6
8.75306e+17,they made up a phony collusion with the russians story found zero proof so now they go for obstruction of justice on the phony story nice,118226,32612,2017-06-15 10:55:00,2017-06-15 18:55:00,2017-06-15,18:55:00,18,2017,6
8.75166e+17,just left hospital rep steve scalise one of the truly great people is in very tough shape but he is a real fighter pray for steve,164722,32745,2017-06-15 01:41:00,2017-06-15 09:41:00,2017-06-15,09:41:00,9,2017,6
8.74822e+17,just got back from wisconsin great day great people,71742,9389,2017-06-14 02:53:00,2017-06-14 10:53:00,2017-06-14,10:53:00,10,2017,6
8.74768e+17,the passage of the accountability and whistleblower protection act is great news for veterans i lo,48354,10937,2017-06-13 23:18:00,2017-06-14 07:18:00,2017-06-14,07:18:00,7,2017,6
8.74728e+17,just arrived in wisconsin to discuss jobs jobs jobs,56435,10060,2017-06-13 20:41:00,2017-06-14 04:41:00,2017-06-14,04:41:00,4,2017,6
8.74578e+17,well as predicted the th circuit did it again ruled against the travel ban at such a dangerous time in the history of our country s c,55241,13337,2017-06-13 10:44:00,2017-06-13 18:44:00,2017-06-13,18:44:00,18,2017,6
8.74576e+17,the fake news media has never been so wrong or so dirty purposely incorrect stories and phony sources to meet their agenda of hate sad,79991,19476,2017-06-13 10:35:00,2017-06-13 18:35:00,2017-06-13,18:35:00,18,2017,6
8.74419e+17,congratulations to the tigers full ceremony,39478,7913,2017-06-13 00:09:00,2017-06-13 08:09:00,2017-06-13,08:09:00,8,2017,6
8.74373e+17,finally held our first full meeting today with this great team we can restore american prosperity and br,62912,13303,2017-12-06 21:10:00,2017-12-07 05:10:00,2017-12-07,05:10:00,5,2017,12
8.74219e+17,ivanka on now,37975,3973,2017-12-06 10:55:00,2017-12-06 18:55:00,2017-12-06,18:55:00,18,2017,12
8.74087e+17,great numbers on the economy all of our work including the passage of many bills amp regulation killing executive orders now kicking in,74366,15131,2017-12-06 02:14:00,2017-12-06 10:14:00,2017-12-06,10:14:00,10,2017,12
8.73644e+17,america is going to build again under budget and ahead of schedule time to put,67340,15745,2017-10-06 20:52:00,2017-10-07 04:52:00,2017-10-07,04:52:00,4,2017,10
8.73354e+17,time to start building in our country with american workers amp with american iron aluminum amp steel it is time to,79626,17403,2017-10-06 01:38:00,2017-10-06 09:38:00,2017-10-06,09:38:00,9,2017,10
8.73312e+17,it is time to rebuild our country to bring back our jobs to restore our dreams amp yes to put ty o,77553,17413,2017-09-06 22:52:00,2017-09-07 06:52:00,2017-09-07,06:52:00,6,2017,9
8.73131e+17,great reporting by and so many others thank you,72059,11662,2017-09-06 10:54:00,2017-09-06 18:54:00,2017-09-06,18:54:00,18,2017,9
8.7312e+17,despite so many false statements and lies total and complete vindication and wow comey is a leaker,104596,29083,2017-09-06 10:10:00,2017-09-06 18:10:00,2017-09-06,18:10:00,18,2017,9
8.72419e+17,i will be nominating christopher a wray a man of impeccable credentials to be the new director of the fbi details to follow,81666,19893,2017-07-06 11:44:00,2017-07-06 19:44:00,2017-07-06,19:44:00,19,2017,7
8.72259e+17,senate passed the va accountability act the house should get this bill to my desk asap we cant tolerate substandard care for our vets,86929,19692,2017-07-06 01:07:00,2017-07-06 09:07:00,2017-07-06,09:07:00,9,2017,7
8.72253e+17,announcement of air traffic control initiative watch,35021,6061,2017-07-06 00:44:00,2017-07-06 08:44:00,2017-07-06,08:44:00,8,2017,7
8.72243e+17,great meeting with and leaders including,37918,7300,2017-07-06 00:06:00,2017-07-06 08:06:00,2017-07-06,08:06:00,8,2017,7
8.7206e+17,the fake msm is working so hard trying to get me not to use social media they hate that i can get the honest and unfiltered message out,93562,21850,2017-06-06 11:58:00,2017-06-06 19:58:00,2017-06-06,19:58:00,19,2017,6
8.72043e+17,big meeting today with republican leadership concerning tax cuts and healthcare we are all pushing hard must get it right,60722,10297,2017-06-06 10:51:00,2017-06-06 18:51:00,2017-06-06,18:51:00,18,2017,6
8.719e+17,thats right we need a travel ban for certain dangerous countries not some politically correct term that wont help us protect our people,100801,24757,2017-06-06 01:20:00,2017-06-06 09:20:00,2017-06-06,09:20:00,9,2017,6
8.7184e+17,today i announced an air traffic control initiative to take american air travel into the future finally,50346,10239,2017-05-06 21:25:00,2017-05-07 05:25:00,2017-05-07,05:25:00,5,2017,5
8.7183e+17,s decision is one of the biggest wins for our veterans in decades our heroes deserve the best,36551,7724,2017-05-06 20:45:00,2017-05-07 04:45:00,2017-05-07,04:45:00,4,2017,5
8.71679e+17,in any event we are extreme vetting people coming into the u s in order to help keep our country safe the courts are slow and political,74751,15784,2017-05-06 10:44:00,2017-05-06 18:44:00,2017-05-06,18:44:00,18,2017,5
8.71677e+17,the justice dept should ask for an expedited hearing of the watered down travel ban before the supreme court amp seek much tougher version,54989,11657,2017-05-06 10:37:00,2017-05-06 18:37:00,2017-05-06,18:37:00,18,2017,5
8.71675e+17,the justice dept should have stayed with the original travel ban not the watered down politically correct version they submitted to s c,59471,12064,2017-05-06 10:29:00,2017-05-06 18:29:00,2017-05-06,18:29:00,18,2017,5
8.71674e+17,people the lawyers and the courts can call it whatever they want but i am calling it what we need and what it is a travel ban,74439,17109,2017-05-06 10:25:00,2017-05-06 18:25:00,2017-05-06,18:25:00,18,2017,5
8.71332e+17,do you notice we are not having a gun debate right now thats because they used knives and a truck,138238,39013,2017-04-06 11:43:00,2017-04-06 19:43:00,2017-04-06,19:43:00,19,2017,4
8.71328e+17,at least dead and wounded in terror attack and mayor of london says there is no reason to be alarmed,134291,49871,2017-04-06 11:31:00,2017-04-06 19:31:00,2017-04-06,19:31:00,19,2017,4
8.71326e+17,we must stop being politically correct and get down to the business of security for our people if we dont get smart it will only get worse,206161,59973,2017-04-06 11:19:00,2017-04-06 19:19:00,2017-04-06,19:19:00,19,2017,4
8.71146e+17,whatever the united states can do to help out in london and the u k we will be there we are with you god bless,225647,52309,2017-03-06 23:24:00,2017-03-07 07:24:00,2017-03-07,07:24:00,7,2017,3
8.71144e+17,we need to be smart vigilant and tough we need the courts to give us back our rights we need the travel ban as an extra level of safety,148738,42167,2017-03-06 23:17:00,2017-03-07 07:17:00,2017-03-07,07:17:00,7,2017,3
8.70445e+17,make america great again,137172,38073,2017-02-06 01:00:00,2017-02-06 09:00:00,2017-02-06,09:00:00,9,2017,2
8.70035e+17,it was an honor to welcome the prime minister of vietnam nguyn xun phc to the this afternoon,36908,5931,2017-05-31 21:52:00,2017-06-01 05:52:00,2017-06-01,05:52:00,5,2017,6
8.70008e+17,we traveled the world to strengthen longstanding alliances and to form new partnerships see more at,50951,10611,2017-05-31 20:04:00,2017-06-01 04:04:00,2017-06-01,04:04:00,4,2017,6
8.69875e+17,kathy griffin should be ashamed of herself my children especially my year old son barron are having a hard time with this sick,162687,42065,2017-05-31 11:14:00,2017-05-31 19:14:00,2017-05-31,19:14:00,19,2017,5
8.69867e+17,case against him amp now wants to clear his name by showing the false or misleading testimony by james comey john brennan witch hunt,49591,10302,2017-05-31 10:45:00,2017-05-31 18:45:00,2017-05-31,18:45:00,18,2017,5
8.69865e+17,so now it is reported that the democrats who have excoriated carter page about russia dont want him to testify he blows away their,46768,10984,2017-05-31 10:37:00,2017-05-31 18:37:00,2017-05-31,18:37:00,18,2017,5
8.69858e+17,who can figure out the true meaning of covfefe enjoy,177291,68046,2017-05-31 10:09:00,2017-05-31 18:09:00,2017-05-31,18:09:00,18,2017,5
8.69767e+17,despite the constant negative press covfefe,162788,127507,2017-05-31 04:06:00,2017-05-31 12:06:00,2017-05-31,12:06:00,12,2017,5
8.6951e+17,russian officials must be laughing at the u s amp how a lame excuse for why the dems lost the election has taken over the fake news,71719,17293,2017-05-30 11:04:00,2017-05-30 19:04:00,2017-05-30,19:04:00,19,2017,5
8.69504e+17,we have a massive trade deficit with germany plus they pay far less than they should on nato amp military very bad for u s this will change,74449,18201,2017-05-30 10:40:00,2017-05-30 18:40:00,2017-05-30,18:40:00,18,2017,5
8.68985e+17,the fake news media works hard at disparaging amp demeaning my use of social media because they dont want america to hear the real story,97049,23520,2017-05-29 00:20:00,2017-05-29 08:20:00,2017-05-29,08:20:00,8,2017,5
8.68982e+17,the massive tax cuts reform that i have submitted is moving along in the process very well actually ahead of schedule big benefits to all,63451,12570,2017-05-29 00:07:00,2017-05-29 08:07:00,2017-05-29,08:07:00,8,2017,5
8.6898e+17,i suggest that we add more dollars to healthcare and make it the best anywhere obamacare is dead the republicans will do much better,59297,10833,2017-05-28 23:57:00,2017-05-29 07:57:00,2017-05-29,07:57:00,7,2017,5
8.68407e+17,many nato countries have agreed to step up payments considerably as they should money is beginning to pour in nato will be much stronger,63901,13206,2017-05-27 10:03:00,2017-05-27 18:03:00,2017-05-27,18:03:00,18,2017,5
8.68406e+17,big g meetings today lots of very important matters under discussion first on the list of course is terrorism,42964,7560,2017-05-27 09:58:00,2017-05-27 17:58:00,2017-05-27,17:58:00,17,2017,5
